seed,window,rate,n_C,r_000,r_001,r_010,r_011,r_100,r_101,r_110,r_111,bd_0,bd_1,sz_0,sz_1,f_0,f_1,intr_0,intr_1,intr_2p,cp_full_types,cp_full_entropy
2024,13,0.001,16,12,3,0,1,0,0,0,0,15,1,15,1,9,7,15,1,0,6,2.1468
2024,14,0.001,7,7,0,0,0,0,0,0,0,7,0,7,0,2,5,7,0,0,2,0.8631
2024,15,0.001,17,13,1,0,1,0,0,0,2,14,3,16,1,5,12,16,1,0,7,2.1296
2024,16,0.001,20,12,4,0,3,0,0,0,1,16,4,20,0,8,12,20,0,0,7,2.4211
2024,17,0.001,8,6,0,0,2,0,0,0,0,7,1,8,0,3,5,8,0,0,4,1.5488
2024,18,0.001,8,8,0,0,0,0,0,0,0,8,0,8,0,6,2,8,0,0,2,0.8113
2024,19,0.001,17,15,2,0,0,0,0,0,0,17,0,17,0,11,6,17,0,0,3,1.2608
2024,20,0.001,20,19,1,0,0,0,0,0,0,20,0,20,0,8,12,20,0,0,3,1.2192
2024,21,0.001,9,7,2,0,0,0,0,0,0,9,0,9,0,4,5,9,0,0,3,1.5305
2024,22,0.001,11,9,1,0,0,0,0,0,1,10,1,11,0,2,9,10,0,1,5,1.8676
2024,23,0.001,9,6,1,0,0,0,0,0,2,9,0,7,2,3,6,8,0,1,5,2.1133
2024,24,0.001,14,11,1,0,1,0,0,0,1,13,1,14,0,6,8,12,1,1,5,1.8703
2024,25,0.001,9,6,0,0,3,0,0,0,0,6,3,8,1,4,5,8,1,0,5,2.1133
314,1,0.001,103,78,10,0,7,0,0,0,8,93,10,103,0,51,52,102,1,0,12,2.3413
314,2,0.001,78,66,10,0,2,0,0,0,0,76,2,78,0,37,41,74,3,1,8,1.9212
314,3,0.001,32,27,1,0,3,0,0,0,1,30,2,32,0,19,13,31,1,0,7,1.9309
314,4,0.001,19,18,0,0,1,0,0,0,0,18,1,19,0,12,7,19,0,0,3,1.1674
314,5,0.001,15,8,4,0,3,0,0,0,0,12,3,15,0,9,6,13,1,1,8,2.7899
314,6,0.001,5,4,0,0,0,0,0,0,1,4,1,5,0,4,1,5,0,0,3,1.371
314,7,0.001,8,7,1,0,0,0,0,0,0,8,0,8,0,7,1,8,0,0,3,1.0613
314,8,0.001,5,3,1,0,1,0,0,0,0,4,1,4,1,4,1,5,0,0,3,1.371
314,9,0.001,11,6,5,0,0,0,0,0,0,11,0,11,0,6,5,11,0,0,4,1.8231
314,10,0.001,20,20,0,0,0,0,0,0,0,20,0,20,0,9,11,17,2,1,4,1.5955
314,11,0.001,12,11,0,0,0,0,0,0,1,11,1,12,0,6,6,12,0,0,3,1.325
314,12,0.001,14,11,2,0,0,0,0,0,1,14,0,14,0,7,7,14,0,0,5,1.8703
314,13,0.001,9,7,0,0,2,0,0,0,0,7,2,9,0,3,6,9,0,0,4,1.6577
314,14,0.001,10,10,0,0,0,0,0,0,0,10,0,10,0,6,4,10,0,0,2,0.971
314,15,0.001,20,16,3,0,0,0,0,0,1,19,1,20,0,12,8,17,2,1,8,2.4414
314,16,0.001,14,14,0,0,0,0,0,0,0,14,0,14,0,9,5,13,1,0,3,1.2638
314,17,0.001,9,9,0,0,0,0,0,0,0,9,0,9,0,7,2,9,0,0,2,0.7642
314,18,0.001,17,13,0,0,0,0,0,0,4,17,0,17,0,11,6,14,1,2,5,1.736
314,19,0.001,20,18,0,0,0,0,0,0,2,19,1,20,0,7,13,18,1,1,6,1.8388
314,20,0.001,11,4,3,0,3,0,0,0,1,7,4,10,1,4,7,11,0,0,8,2.914
314,21,0.001,7,6,1,0,0,0,0,0,0,7,0,7,0,3,4,6,0,1,3,1.4488
314,22,0.001,13,11,2,0,0,0,0,0,0,13,0,13,0,7,6,13,0,0,3,1.4196
314,23,0.001,11,8,0,0,1,0,0,0,2,8,3,11,0,2,9,11,0,0,4,1.6858
314,24,0.001,7,5,0,0,2,0,0,0,0,6,1,7,0,3,4,7,0,0,4,1.6645
314,25,0.001,2,2,0,0,0,0,0,0,0,2,0,2,0,0,2,2,0,0,1,-0.0
42,1,0.001,117,110,4,0,0,0,0,0,3,115,2,117,0,62,55,115,1,1,8,1.4947
42,2,0.001,80,68,5,0,5,0,0,0,2,74,6,80,0,42,38,80,0,0,8,1.8266
42,3,0.001,27,23,2,0,2,0,0,0,0,25,2,25,2,14,13,26,1,0,7,1.9361
42,4,0.001,22,17,1,0,2,0,0,0,2,18,4,22,0,12,10,20,1,1,8,2.3308
42,5,0.001,18,16,1,0,1,0,0,0,0,17,1,18,0,8,10,18,0,0,4,1.4932
42,6,0.001,21,17,1,0,1,0,0,0,2,18,3,21,0,11,10,19,1,1,7,2.1066
42,7,0.001,15,11,1,0,1,0,0,0,2,13,2,15,0,7,8,14,1,0,6,2.0989
42,8,0.001,12,10,0,0,2,0,0,0,0,10,2,12,0,2,10,10,1,1,5,1.9591
42,9,0.001,23,19,0,0,3,0,0,0,1,19,4,23,0,13,10,22,1,0,4,1.592
42,10,0.001,25,22,2,0,1,0,0,0,0,24,1,25,0,15,10,25,0,0,5,1.5517
42,11,0.001,29,17,2,0,3,0,0,0,7,22,7,29,0,14,15,29,0,0,8,2.5084
42,12,0.001,23,13,2,0,6,0,0,0,2,15,8,23,0,13,10,22,0,1,7,2.3836
42,13,0.001,24,21,0,0,2,0,0,0,1,21,3,24,0,11,13,23,0,1,6,1.8107
42,14,0.001,15,10,2,0,1,0,0,0,2,13,2,14,1,6,9,15,0,0,7,2.3589
42,15,0.001,12,12,0,0,0,0,0,0,0,12,0,12,0,8,4,12,0,0,2,0.9183
42,16,0.001,23,12,0,0,4,0,0,0,7,17,6,23,0,11,12,23,0,0,7,2.5442
42,17,0.001,17,11,4,0,1,0,0,0,1,16,1,17,0,7,10,17,0,0,6,2.1607
42,18,0.001,21,17,3,0,0,0,0,0,1,20,1,21,0,7,14,21,0,0,5,1.6957
42,19,0.001,20,18,1,0,1,0,0,0,0,19,1,20,0,7,13,20,0,0,4,1.3955
42,20,0.001,16,14,0,0,2,0,0,0,0,16,0,14,2,11,5,16,0,0,3,1.3663
42,21,0.001,17,15,1,0,0,0,0,0,1,16,1,17,0,10,7,17,0,0,4,1.5197
42,22,0.001,12,6,4,0,1,0,0,0,1,10,2,12,0,4,8,11,0,1,6,2.2842
42,23,0.001,10,9,0,0,1,0,0,0,0,9,1,9,1,4,6,8,1,1,5,1.961
42,24,0.001,10,10,0,0,0,0,0,0,0,10,0,10,0,5,5,10,0,0,2,1.0
42,25,0.001,9,7,0,0,1,0,0,0,1,7,2,9,0,3,6,9,0,0,4,1.6577
456,1,0.001,101,87,7,0,6,0,0,0,1,96,5,98,3,49,52,101,0,0,10,1.8229
456,2,0.001,76,72,1,0,2,0,0,0,1,74,2,76,0,32,44,76,0,0,6,1.3369
456,3,0.001,23,19,1,0,1,0,0,0,2,20,3,23,0,9,14,23,0,0,5,1.7386
456,4,0.001,13,9,2,0,1,0,0,0,1,11,2,13,0,7,6,13,0,0,5,2.0382
456,5,0.001,13,11,0,0,1,0,0,0,1,12,1,13,0,7,6,12,0,1,5,1.9143
456,6,0.001,20,15,1,0,2,0,0,0,2,18,2,20,0,12,8,20,0,0,7,2.12
456,7,0.001,13,6,3,0,1,0,0,0,3,12,1,12,1,7,6,12,1,0,8,2.8731
456,8,0.001,11,9,0,0,2,0,0,0,0,10,1,11,0,7,4,10,0,1,5,1.9717
456,9,0.001,18,13,3,0,2,0,0,0,0,17,1,18,0,8,10,17,1,0,6,2.1054
456,10,0.001,12,11,1,0,0,0,0,0,0,12,0,12,0,7,5,12,0,0,3,1.2807
456,11,0.001,13,11,2,0,0,0,0,0,0,13,0,13,0,6,7,12,1,0,4,1.7381
456,12,0.001,14,12,1,0,0,0,0,0,1,14,0,14,0,8,6,14,0,0,4,1.5917
456,13,0.001,16,9,4,0,1,0,0,0,2,13,3,16,0,6,10,16,0,0,6,2.0778
456,14,0.001,11,4,1,0,2,0,0,0,4,6,5,11,0,4,7,11,0,0,8,2.8454
456,15,0.001,24,21,2,0,0,0,0,0,1,23,1,24,0,13,11,24,0,0,5,1.6153
456,16,0.001,3,2,0,0,0,0,0,0,1,2,1,3,0,1,2,3,0,0,2,0.9183
456,17,0.001,9,5,4,0,0,0,0,0,0,9,0,9,0,2,7,6,1,2,6,2.281
456,18,0.001,14,11,2,0,0,0,0,0,1,14,0,14,0,7,7,14,0,0,5,1.8703
456,19,0.001,16,9,3,0,1,0,0,0,3,14,2,15,1,11,5,16,0,0,8,2.5218
456,20,0.001,17,15,2,0,0,0,0,0,0,17,0,17,0,10,7,17,0,0,4,1.4969
456,21,0.001,17,13,0,0,3,0,0,0,1,14,3,16,1,5,12,17,0,0,5,1.6137
456,22,0.001,18,13,2,0,3,0,0,0,0,15,3,18,0,5,13,18,0,0,5,1.838
456,23,0.001,11,11,0,0,0,0,0,0,0,11,0,11,0,8,3,11,0,0,2,0.8454
456,24,0.001,9,6,2,0,0,0,0,0,1,8,1,9,0,5,4,9,0,0,5,2.1133
456,25,0.001,9,7,1,0,1,0,0,0,0,8,1,8,1,5,4,9,0,0,4,1.7527
55,1,0.001,117,106,5,0,3,0,0,0,3,114,3,117,0,62,55,115,2,0,9,1.6264
55,2,0.001,78,69,5,0,1,0,0,0,3,74,4,77,1,38,40,78,0,0,7,1.6539
55,3,0.001,30,23,3,0,2,0,0,0,2,26,4,30,0,15,15,30,0,0,7,2.0711
55,4,0.001,12,11,1,0,0,0,0,0,0,12,0,12,0,8,4,12,0,0,3,1.1887
55,5,0.001,13,11,0,0,0,0,0,0,2,12,1,13,0,4,9,13,0,0,4,1.4885
55,6,0.001,11,10,0,0,0,0,0,0,1,11,0,10,1,8,3,11,0,0,3,1.2407
55,7,0.001,10,8,1,0,1,0,0,0,0,9,1,9,1,7,3,10,0,0,4,1.571
55,8,0.001,14,11,3,0,0,0,0,0,0,14,0,14,0,6,8,14,0,0,3,1.4138
55,9,0.001,10,10,0,0,0,0,0,0,0,10,0,10,0,7,3,10,0,0,2,0.8813
55,10,0.001,13,13,0,0,0,0,0,0,0,13,0,13,0,4,9,13,0,0,2,0.8905
55,11,0.001,28,22,3,0,2,0,0,0,1,26,2,28,0,12,16,26,1,1,8,2.1905
55,12,0.001,13,12,0,0,1,0,0,0,0,13,0,13,0,4,9,13,0,0,3,1.2389
55,13,0.001,15,10,2,0,1,0,0,0,2,13,2,15,0,9,6,15,0,0,6,2.2256
55,14,0.001,10,7,1,0,0,0,0,0,2,9,1,10,0,3,7,10,0,0,5,2.0464
55,15,0.001,16,13,1,0,2,0,0,0,0,15,1,16,0,5,11,16,0,0,5,1.7744
55,16,0.001,8,5,2,0,1,0,0,0,0,7,1,8,0,6,2,8,0,0,4,1.9056
55,17,0.001,21,13,1,0,4,0,0,0,3,16,5,21,0,9,12,19,1,1,9,2.6014
55,18,0.001,20,16,3,0,1,0,0,0,0,19,1,20,0,4,16,19,1,0,6,1.7166
55,19,0.001,14,10,2,0,2,0,0,0,0,13,1,14,0,4,10,14,0,0,6,1.9502
55,20,0.001,20,17,0,0,1,0,0,0,2,18,2,20,0,8,12,19,0,1,6,1.8855
55,21,0.001,10,7,0,0,1,0,0,0,2,10,0,10,0,3,7,10,0,0,4,1.8464
55,22,0.001,19,13,5,0,1,0,0,0,0,18,1,19,0,10,9,17,1,1,7,2.2459
55,23,0.001,16,14,0,0,0,0,0,0,2,14,2,16,0,9,7,16,0,0,4,1.5306
55,24,0.001,6,5,1,0,0,0,0,0,0,6,0,6,0,4,2,6,0,0,3,1.4591
55,25,0.001,19,15,4,0,0,0,0,0,0,19,0,19,0,8,11,19,0,0,4,1.6383
789,1,0.001,118,110,1,0,3,0,0,0,4,111,7,118,0,67,51,118,0,0,6,1.3976
789,2,0.001,84,71,9,0,1,0,0,0,3,81,3,84,0,53,31,84,0,0,8,1.741
789,3,0.001,34,29,3,0,1,0,0,0,1,34,0,33,1,21,13,31,2,1,8,1.9028
789,4,0.001,13,6,6,0,1,0,0,0,0,12,1,13,0,7,6,12,1,0,5,2.0382
789,5,0.001,19,14,3,0,2,0,0,0,0,18,1,19,0,8,11,19,0,0,6,2.0301
789,6,0.001,23,20,2,0,1,0,0,0,0,22,1,22,1,11,12,23,0,0,5,1.6286
789,7,0.001,17,13,4,0,0,0,0,0,0,17,0,17,0,10,7,17,0,0,4,1.7575
789,8,0.001,23,10,9,0,2,0,0,0,2,22,1,21,2,11,12,22,1,0,9,2.7899
789,9,0.001,14,12,2,0,0,0,0,0,0,14,0,14,0,5,9,14,0,0,3,1.2871
789,10,0.001,17,13,1,0,2,0,0,0,1,15,2,15,2,7,10,17,0,0,6,2.0192
789,11,0.001,11,9,2,0,0,0,0,0,0,11,0,11,0,7,4,11,0,0,4,1.6172
789,12,0.001,22,17,3,0,0,0,0,0,2,21,1,22,0,10,12,22,0,0,5,1.8086
789,13,0.001,17,16,0,0,0,0,0,0,1,17,0,17,0,7,10,17,0,0,3,1.2533
789,14,0.001,24,15,1,0,8,0,0,0,0,18,6,22,2,13,11,24,0,0,8,2.4328
789,15,0.001,23,14,4,0,2,0,0,0,3,19,4,23,0,12,11,23,0,0,8,2.5121
789,16,0.001,9,8,0,0,0,0,0,0,1,9,0,9,0,3,6,9,0,0,3,1.3516
789,17,0.001,11,9,2,0,0,0,0,0,0,11,0,11,0,7,4,11,0,0,4,1.6172
789,18,0.001,25,15,3,0,4,0,0,0,3,19,6,20,5,12,13,22,2,1,10,2.7378
789,19,0.001,14,11,3,0,0,0,0,0,0,14,0,14,0,6,8,14,0,0,3,1.4138
789,20,0.001,9,5,3,0,1,0,0,0,0,8,1,9,0,3,6,8,1,0,6,2.4194
789,21,0.001,16,11,0,0,2,0,0,0,3,13,3,15,1,7,9,13,2,1,8,2.5218
789,22,0.001,12,10,1,0,1,0,0,0,0,11,1,12,0,6,6,9,2,1,7,2.5221
789,23,0.001,14,9,4,0,0,0,0,0,1,14,0,14,0,3,11,11,2,1,8,2.6385
789,24,0.001,11,7,1,0,3,0,0,0,0,9,2,10,1,6,5,10,0,1,6,2.2999
789,25,0.001,14,12,0,0,1,0,0,0,1,13,1,14,0,9,5,12,2,0,6,2.064
7,1,0.001,110,104,5,0,1,0,0,0,0,109,1,110,0,61,49,108,1,1,7,1.4027
7,2,0.001,79,64,8,0,6,0,0,0,1,76,3,79,0,40,39,78,1,0,9,1.969
7,3,0.001,29,25,3,0,0,0,0,0,1,28,1,29,0,12,17,27,1,1,7,1.9847
7,4,0.001,11,10,1,0,0,0,0,0,0,11,0,11,0,5,6,11,0,0,3,1.3222
7,5,0.001,18,16,1,0,1,0,0,0,0,17,1,17,1,8,10,16,1,1,6,1.9864
7,6,0.001,29,26,0,0,2,0,0,0,1,26,3,29,0,17,12,29,0,0,4,1.4675
7,7,0.001,9,8,0,0,1,0,0,0,0,8,1,9,0,6,3,9,0,0,3,1.3516
7,8,0.001,15,12,0,0,2,0,0,0,1,14,1,15,0,7,8,15,0,0,5,1.8389
7,9,0.001,11,8,0,0,1,0,0,0,2,8,3,11,0,6,5,11,0,0,4,1.8231
7,10,0.001,22,17,3,0,1,0,0,0,1,20,2,22,0,7,15,20,2,0,6,1.9338
7,11,0.001,21,17,2,0,2,0,0,0,0,20,1,20,1,12,9,21,0,0,6,1.8747
7,12,0.001,12,10,0,0,0,0,0,0,2,12,0,12,0,6,6,11,1,0,5,1.9508
7,13,0.001,20,18,2,0,0,0,0,0,0,20,0,20,0,11,9,20,0,0,4,1.461
7,14,0.001,9,3,3,0,1,0,0,0,2,7,2,7,2,6,3,9,0,0,6,2.4194
7,15,0.001,11,11,0,0,0,0,0,0,0,11,0,11,0,8,3,11,0,0,2,0.8454
7,16,0.001,24,18,3,0,2,0,0,0,1,22,2,24,0,14,10,24,0,0,7,2.0972
7,17,0.001,9,7,1,0,1,0,0,0,0,9,0,8,1,4,5,9,0,0,4,1.7527
7,18,0.001,17,15,2,0,0,0,0,0,0,17,0,17,0,5,12,14,3,0,5,1.8751
7,19,0.001,13,7,0,0,1,0,0,0,5,11,2,13,0,8,5,13,0,0,6,2.1997
7,20,0.001,9,7,0,0,0,0,0,0,2,7,2,7,2,4,5,9,0,0,3,1.5305
7,21,0.001,6,5,0,0,1,0,0,0,0,6,0,5,1,1,5,6,0,0,3,1.2516
7,22,0.001,8,7,0,0,0,0,0,0,1,8,0,7,1,3,5,8,0,0,3,1.2988
7,23,0.001,16,12,1,0,3,0,0,0,0,13,3,16,0,6,10,15,1,0,6,2.1468
7,24,0.001,12,8,0,0,4,0,0,0,0,10,2,10,2,7,5,11,1,0,5,2.1887
7,25,0.001,5,4,1,0,0,0,0,0,0,5,0,5,0,2,3,5,0,0,3,1.371
999,1,0.001,106,96,7,0,0,0,0,0,3,103,3,106,0,57,49,106,0,0,5,1.4976
999,2,0.001,68,53,2,0,5,0,0,0,8,58,10,68,0,34,34,68,0,0,10,2.1322
999,3,0.001,20,17,0,0,0,0,0,0,3,19,1,20,0,12,8,20,0,0,4,1.5955
999,4,0.001,16,13,1,0,2,0,0,0,0,14,2,16,0,9,7,16,0,0,5,1.8024
999,5,0.001,18,13,3,0,2,0,0,0,0,16,2,18,0,6,12,17,0,1,6,2.0294
999,6,0.001,13,10,2,0,1,0,0,0,0,12,1,13,0,4,9,12,0,1,5,1.823
999,7,0.001,11,10,1,0,0,0,0,0,0,11,0,11,0,3,8,11,0,0,3,1.2407
999,8,0.001,10,8,0,0,0,0,0,0,2,9,1,10,0,3,7,9,1,0,4,1.6855
999,9,0.001,17,9,3,0,4,0,0,0,1,14,3,17,0,10,7,17,0,0,7,2.4981
999,10,0.001,13,9,3,0,0,0,0,0,1,12,1,12,1,5,8,13,0,0,5,1.9878
999,11,0.001,12,10,2,0,0,0,0,0,0,12,0,12,0,2,10,12,0,0,4,1.2075
999,12,0.001,10,6,1,0,3,0,0,0,0,7,3,10,0,7,3,10,0,0,5,2.1219
999,13,0.001,23,18,2,0,2,0,0,0,1,21,2,21,2,15,8,23,0,0,6,1.9277
999,14,0.001,11,10,0,0,1,0,0,0,0,10,1,11,0,5,6,11,0,0,3,1.3486
999,15,0.001,23,19,2,0,2,0,0,0,0,21,2,23,0,11,12,23,0,0,5,1.7519
999,16,0.001,21,15,1,0,5,0,0,0,0,17,4,19,2,11,10,20,1,0,7,2.2184
999,17,0.001,22,19,1,0,2,0,0,0,0,21,1,22,0,10,12,22,0,0,5,1.6388
999,18,0.001,12,12,0,0,0,0,0,0,0,12,0,12,0,7,5,12,0,0,2,0.9799
999,19,0.001,7,5,2,0,0,0,0,0,0,7,0,7,0,4,3,7,0,0,4,1.8424
999,20,0.001,7,3,2,0,0,0,0,0,2,6,1,7,0,4,3,6,0,1,6,2.5216
999,21,0.001,3,2,0,0,0,0,0,0,1,2,1,3,0,1,2,3,0,0,3,1.585
999,22,0.001,5,4,1,0,0,0,0,0,0,5,0,5,0,2,3,5,0,0,3,1.5219
999,23,0.001,7,7,0,0,0,0,0,0,0,7,0,7,0,4,3,7,0,0,2,0.9852
999,24,0.001,14,7,1,0,3,0,0,0,3,9,5,12,2,8,6,13,0,1,9,2.9502
999,25,0.001,8,7,1,0,0,0,0,0,0,8,0,8,0,3,5,8,0,0,3,1.4056
123,1,0.002,118,100,8,0,0,0,0,0,10,111,7,118,0,59,59,115,2,1,11,1.9393
123,2,0.002,74,56,5,0,13,0,0,0,0,62,12,73,1,45,29,71,2,1,9,2.2066
123,3,0.002,29,22,3,0,2,0,0,0,2,26,3,29,0,20,9,26,1,2,9,2.3836
123,4,0.002,21,21,0,0,0,0,0,0,0,21,0,21,0,16,5,21,0,0,2,0.7919
123,5,0.002,12,11,0,0,0,0,0,0,1,11,1,12,0,6,6,11,1,0,3,1.325
123,6,0.002,16,14,2,0,0,0,0,0,0,16,0,16,0,7,9,16,0,0,4,1.5306
123,7,0.002,17,12,3,0,2,0,0,0,0,15,2,15,2,7,10,17,0,0,4,1.8512
123,8,0.002,17,16,1,0,0,0,0,0,0,17,0,17,0,6,11,17,0,0,3,1.221
123,9,0.002,16,14,0,0,1,0,0,0,1,14,2,16,0,6,10,15,1,0,5,1.7744
123,10,0.002,24,18,2,0,3,0,0,0,1,21,3,24,0,10,14,24,0,0,7,2.0629
123,11,0.002,11,6,2,0,3,0,0,0,0,8,3,11,0,4,7,11,0,0,5,2.1867
123,12,0.002,11,11,0,0,0,0,0,0,0,11,0,11,0,6,5,11,0,0,2,0.994
123,13,0.002,10,6,2,0,2,0,0,0,0,10,0,10,0,5,5,8,1,1,7,2.6464
123,14,0.002,14,9,1,0,3,0,0,0,1,10,4,14,0,7,7,14,0,0,6,2.2638
123,15,0.002,16,11,4,0,0,0,0,0,1,15,1,16,0,8,8,16,0,0,5,2.055
123,16,0.002,19,12,4,0,0,0,0,0,3,18,1,19,0,8,11,16,1,2,9,2.8603
123,17,0.002,19,13,4,0,1,0,0,0,1,17,2,18,1,8,11,18,1,0,7,2.3523
123,18,0.002,16,14,1,0,1,0,0,0,0,15,1,16,0,11,5,16,0,0,4,1.4913
123,19,0.002,11,10,0,0,1,0,0,0,0,10,1,11,0,6,5,11,0,0,3,1.3222
123,20,0.002,10,10,0,0,0,0,0,0,0,10,0,10,0,3,7,10,0,0,2,0.8813
123,21,0.002,13,10,0,0,3,0,0,0,0,10,3,13,0,2,11,13,0,0,3,1.3347
123,22,0.002,26,18,0,0,4,0,0,0,4,19,7,26,0,11,15,26,0,0,7,2.2399
123,23,0.002,13,10,0,0,3,0,0,0,0,12,1,13,0,7,6,12,1,0,5,1.9878
123,24,0.002,23,19,3,0,0,0,0,0,1,23,0,23,0,12,11,20,2,1,8,2.2248
123,25,0.002,26,20,1,0,0,0,0,0,5,24,2,25,1,16,10,26,0,0,7,2.0175
1337,1,0.002,110,99,5,0,5,0,0,0,1,106,4,108,2,53,57,108,2,0,12,1.7688
1337,2,0.002,70,47,6,0,17,0,0,0,0,59,11,63,7,31,39,68,1,1,13,2.6971
1337,3,0.002,33,30,0,0,2,0,0,0,1,30,3,33,0,15,18,33,0,0,4,1.4204
1337,4,0.002,22,18,0,0,2,0,0,0,2,21,1,21,1,8,14,20,1,1,7,2.0247
1337,5,0.002,17,17,0,0,0,0,0,0,0,17,0,17,0,7,10,17,0,0,2,0.9774
1337,6,0.002,15,14,1,0,0,0,0,0,0,15,0,15,0,8,7,15,0,0,3,1.2867
1337,7,0.002,16,11,3,0,1,0,0,0,1,14,2,15,1,12,4,16,0,0,6,2.0778
1337,8,0.002,12,8,0,0,4,0,0,0,0,9,3,10,2,4,8,10,1,1,7,2.5221
1337,9,0.002,15,10,3,0,0,0,0,0,2,15,0,15,0,10,5,14,0,1,6,2.1465
1337,10,0.002,21,13,6,0,2,0,0,0,0,20,1,21,0,13,8,20,0,1,7,2.3312
1337,11,0.002,15,15,0,0,0,0,0,0,0,15,0,15,0,8,7,12,2,1,5,1.8228
1337,12,0.002,19,16,2,0,1,0,0,0,0,19,0,19,0,8,11,19,0,0,5,1.6832
1337,13,0.002,14,9,0,0,2,0,0,0,3,11,3,12,2,8,6,14,0,0,7,2.4067
1337,14,0.002,18,17,0,0,1,0,0,0,0,17,1,18,0,7,11,15,2,1,5,1.8638
1337,15,0.002,29,27,1,0,1,0,0,0,0,28,1,29,0,12,17,27,1,1,6,1.6917
1337,16,0.002,12,10,1,0,0,0,0,0,1,11,1,12,0,5,7,11,0,1,5,1.8962
1337,17,0.002,14,7,5,0,0,0,0,0,2,14,0,12,2,7,7,12,1,1,8,2.7534
1337,18,0.002,12,12,0,0,0,0,0,0,0,12,0,12,0,6,6,12,0,0,2,1.0
1337,19,0.002,18,14,1,0,1,0,0,0,2,15,3,18,0,11,7,17,1,0,6,2.1054
1337,20,0.002,7,5,2,0,0,0,0,0,0,7,0,7,0,3,4,6,1,0,5,2.1281
1337,21,0.002,12,6,3,0,1,0,0,0,2,9,3,12,0,4,8,12,0,0,7,2.585
1337,22,0.002,18,17,0,0,0,0,0,0,1,17,1,17,1,7,11,18,0,0,3,1.1942
1337,23,0.002,15,6,1,0,3,0,0,0,5,8,7,11,4,7,8,15,0,0,10,3.1069
1337,24,0.002,25,20,2,0,1,0,0,0,2,23,2,23,2,14,11,25,0,0,6,1.9063
1337,25,0.002,16,13,0,0,3,0,0,0,0,14,2,16,0,6,10,13,2,1,8,2.375
2024,1,0.002,116,106,7,0,2,0,0,0,1,113,3,116,0,55,61,115,1,0,8,1.5635
2024,2,0.002,81,59,12,0,8,0,0,0,2,73,8,79,2,41,40,81,0,0,10,2.263
2024,3,0.002,34,31,1,0,0,0,0,0,2,32,2,32,2,16,18,31,2,1,7,1.7961
2024,4,0.002,22,19,1,0,2,0,0,0,0,21,1,22,0,12,10,22,0,0,5,1.6527
2024,5,0.002,23,21,0,0,0,0,0,0,2,22,1,23,0,14,9,23,0,0,4,1.4127
2024,6,0.002,18,14,0,0,0,0,0,0,4,15,3,18,0,14,4,18,0,0,5,1.5577
2024,7,0.002,21,17,1,0,1,0,0,0,2,18,3,20,1,7,14,19,2,0,7,2.0719
2024,8,0.002,18,17,1,0,0,0,0,0,0,18,0,18,0,9,9,17,0,1,4,1.4932
2024,9,0.002,20,14,2,0,4,0,0,0,0,16,4,20,0,7,13,20,0,0,6,1.9438
2024,10,0.002,14,9,4,0,1,0,0,0,0,13,1,14,0,5,9,14,0,0,5,2.0202
2024,11,0.002,25,16,7,0,0,0,0,0,2,23,2,25,0,13,12,24,0,1,7,2.3166
2024,12,0.002,13,7,2,0,1,0,0,0,3,9,4,13,0,8,5,13,0,0,7,2.4997
2024,13,0.002,12,10,0,0,0,0,0,0,2,10,2,11,1,8,4,12,0,0,4,1.5511
2024,14,0.002,19,14,3,0,2,0,0,0,0,17,2,19,0,11,8,16,2,1,7,2.4371
2024,15,0.002,11,10,1,0,0,0,0,0,0,11,0,11,0,5,6,11,0,0,3,1.3486
2024,16,0.002,16,16,0,0,0,0,0,0,0,16,0,16,0,10,6,16,0,0,2,0.9544
2024,17,0.002,8,6,0,0,2,0,0,0,0,7,1,8,0,6,2,7,1,0,4,1.75
2024,18,0.002,27,18,3,0,3,0,0,0,3,22,5,27,0,17,10,20,3,4,12,2.9464
2024,19,0.002,12,10,1,0,1,0,0,0,0,11,1,12,0,6,6,8,1,3,6,2.3554
2024,20,0.002,16,15,1,0,0,0,0,0,0,16,0,16,0,2,14,12,4,0,5,1.6266
2024,21,0.002,23,21,1,0,0,0,0,0,1,22,1,23,0,7,16,22,1,0,5,1.5776
2024,22,0.002,12,10,0,0,2,0,0,0,0,10,2,12,0,7,5,8,2,2,5,2.085
2024,23,0.002,18,11,6,0,1,0,0,0,0,18,0,18,0,6,12,18,0,0,5,2.0183
2024,24,0.002,15,13,0,0,2,0,0,0,0,13,2,15,0,5,10,13,1,1,6,2.0635
2024,25,0.002,10,8,2,0,0,0,0,0,0,10,0,10,0,5,5,7,2,1,5,2.0464
314,1,0.002,102,84,8,0,10,0,0,0,0,94,8,102,0,51,51,95,5,2,13,2.2752
314,2,0.002,71,64,3,0,4,0,0,0,0,68,3,71,0,36,35,66,3,2,10,1.9795
314,3,0.002,32,30,2,0,0,0,0,0,0,32,0,32,0,17,15,30,2,0,6,1.6653
314,4,0.002,13,13,0,0,0,0,0,0,0,13,0,13,0,6,7,13,0,0,2,0.9957
314,5,0.002,7,6,1,0,0,0,0,0,0,7,0,7,0,3,4,5,2,0,5,2.2359
314,6,0.002,16,11,3,0,0,0,0,0,2,15,1,16,0,7,9,16,0,0,5,2.0079
314,7,0.002,11,10,1,0,0,0,0,0,0,11,0,11,0,5,6,9,1,1,5,1.9717
314,8,0.002,14,11,1,0,0,0,0,0,2,13,1,14,0,3,11,14,0,0,5,1.7534
