seed,window,links,v_labels,alive_tracked,mean_social,mean_stability,mean_spread,mean_familiarity,count_social,count_isolated,count_deeply_connected,reciprocal_pairs,asymmetric_pairs,fam_symmetry_mean,fam_symmetry_std,att_overlap_mean,att_overlap_pairs,subject_count_total,subject_hosted,subject_ghost,ghost_duration_mean,n_cids_with_tags,n_tags_total,tag_gain_social,tag_loss_social,tag_gain_stability,tag_loss_stability,tag_gain_spread,tag_loss_spread,tag_gain_familiarity,tag_loss_familiarity,ghost_births,ghost_reaped,pickup_uncontested,pickup_contested,pickup_no_eligible,pickup_total_success,death_pool_size,mean_ttl_bonus
10,20,2851,21,21,0.5265,0.6751,0.8691,17.4409,12,5,20,74,40,0.9277,0.1622,42.7,202,84,21,31,4.81,0,0,0,0,0,0,0,0,0,0,3,1,0,3,0,3,0,0.15
10,21,2950,20,20,0.755,0.667,0.8402,16.2053,17,1,19,118,30,0.9016,0.21,94.5,190,86,20,33,5.21,17,27,12,0,0,1,0,0,6,8,4,4,0,3,1,3,1,0.35294117647058826
10,22,2804,17,17,0.8347,0.6506,0.8422,13.2423,15,0,15,100,17,0.8613,0.2362,99.9,136,87,17,33,5.0,13,19,5,0,0,2,0,0,1,11,3,3,0,3,1,3,1,0.6
10,23,2891,15,15,0.8551,0.6747,0.8513,13.1227,14,0,13,94,5,0.8774,0.2283,123.5,105,88,15,33,5.09,7,7,0,0,0,0,0,0,1,6,0,2,0,0,1,0,1,0.6
10,24,2848,15,15,0.8667,0.6534,0.8414,11.517,14,0,11,98,3,0.8609,0.2358,118.7,105,88,15,31,5.77,7,7,0,0,0,0,0,0,1,6,2,3,2,0,1,2,0,0.6923076923076923
10,25,2823,13,13,0.9161,0.661,0.8454,10.8676,13,0,8,75,2,0.8614,0.2423,131.7,78,88,13,30,5.97,2,2,0,0,0,0,0,0,0,2,1,1,0,1,0,1,0,0.7142857142857143
10,26,2907,14,14,0.823,0.6575,0.8442,9.8128,12,1,4,67,11,0.9119,0.1574,106.4,91,90,14,30,6.63,10,10,0,0,0,1,0,0,1,8,0,3,0,0,0,0,0,0.6666666666666666
10,27,2802,15,15,0.7917,0.6667,0.8497,12.3838,12,0,10,87,8,0.8327,0.2635,121.8,105,91,15,27,7.26,11,14,2,1,0,0,0,0,8,3,0,4,0,0,0,0,0,0.625
10,28,2856,16,16,0.7772,0.6572,0.8436,11.1878,14,0,10,95,11,0.8516,0.2204,105.4,120,92,16,23,7.78,8,10,1,0,0,1,0,0,2,6,1,8,0,1,0,1,0,0.7333333333333333
10,29,2683,15,15,0.8349,0.6569,0.8371,10.3087,15,0,9,93,5,0.815,0.259,108.8,105,92,15,16,7.19,10,13,2,0,1,0,0,0,3,7,1,2,1,0,0,1,0,0.8571428571428571
10,30,2747,14,14,0.8684,0.6774,0.8445,12.5295,14,0,10,77,5,0.813,0.2494,112.9,91,92,14,15,7.33,8,10,2,0,0,0,0,0,7,1,1,3,1,0,0,1,0,1.0
10,31,2751,13,13,0.9017,0.6609,0.8492,14.1251,13,0,11,69,4,0.8347,0.2402,136.4,78,92,13,13,7.15,8,9,1,0,0,0,0,0,4,4,1,4,0,1,0,1,0,1.1666666666666667
10,32,2863,12,12,0.8971,0.6699,0.8428,13.0521,12,0,10,62,1,0.8216,0.2636,132.1,66,92,12,10,6.3,7,8,0,1,0,0,0,0,2,5,0,3,0,0,0,0,0,1.1666666666666667
10,33,2752,12,12,0.9611,0.6654,0.8526,13.4092,12,0,9,61,3,0.838,0.2212,145.6,66,92,12,7,5.71,11,18,8,1,0,1,1,0,4,3,1,0,1,0,0,1,0,1.3636363636363635
10,34,2851,11,11,0.9576,0.6658,0.841,12.5791,11,0,8,53,2,0.8764,0.1965,134.9,55,92,11,8,6.0,8,8,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,1.1538461538461537
10,35,2713,13,13,0.8281,0.6716,0.8449,12.3113,12,0,9,67,5,0.8426,0.2303,120.3,78,94,13,8,7.0,8,8,0,4,0,0,0,0,2,2,0,3,0,0,0,0,0,1.1538461538461537
10,36,2667,13,13,0.8507,0.6659,0.8435,14.2753,13,0,11,69,6,0.8611,0.2261,119.4,78,94,13,5,5.8,9,11,2,0,0,0,0,0,7,2,1,0,0,1,0,1,0,1.2307692307692308
10,37,2710,13,13,0.8606,0.6586,0.8391,14.9403,12,0,10,65,7,0.8377,0.2448,106.8,78,95,13,6,5.83,11,15,3,0,1,1,0,0,5,5,0,0,0,0,0,0,0,1.1428571428571428
10,38,2768,14,14,0.8661,0.6742,0.8452,13.5025,12,0,9,70,10,0.8322,0.2414,104.1,91,96,14,6,6.83,10,12,3,0,0,0,0,0,3,6,1,1,0,1,0,1,0,1.3076923076923077
10,39,2712,13,13,0.875,0.6714,0.8478,14.4567,13,0,10,68,7,0.8251,0.2586,114.7,78,96,13,6,6.17,11,14,2,1,1,0,0,0,5,5,0,1,0,0,0,0,0,1.1333333333333333
