seed,label_id,birth_window,death_window,lifespan,alive,phase_sig,n_core,last_social,last_stability,last_spread,last_familiarity,last_partners,last_st_mean,last_st_std,last_fam_max,last_att_nodes,trajectory_type,cognitive_id,became_ghost_w
1,24,8,22,15,False,-2.6359,2,0.0952,0.7082,0.7441,16.6209,2,7.56,3.11,29.2859,168,isolated|stable|focused_att|deep_conn|dead,24,22
1,43,13,23,11,False,2.7829,2,0.28,0.6685,0.7809,5.4455,7,7.13,3.53,16.6141,120,stable|focused_att|dead,43,23
1,68,19,21,3,False,2.1858,5,1.0,0.7135,0.8451,13.0853,16,50.55,20.3,29.2699,1874,social|stable|deep_conn|dead,68,21
1,69,19,26,8,False,1.66,4,1.0,0.665,0.841,8.2396,29,27.66,13.93,44.3762,1001,social|stable|dead,69,26
1,71,19,23,5,False,-0.5126,2,0.24,0.6639,0.7666,11.696,6,7.15,3.62,28.8783,149,stable|focused_att|deep_conn|dead,71,23
1,72,19,20,2,False,-0.4565,2,0.0,0.6536,0.8202,0.0,0,9.53,5.05,0.0,99,isolated|stable|dead,72,20
1,30,9,29,21,False,0.3311,2,0.5,0.6692,0.7538,5.9074,15,7.08,3.5,34.8722,132,stable|focused_att|dead,30,29
1,14,3,,37,True,-2.7144,3,0.84,0.7203,0.8232,8.8739,21,21.17,8.22,37.9222,533,social|stable,14,
1,52,15,23,9,False,2.1559,3,0.48,0.7062,0.7845,47.9504,12,12.55,5.22,432.4677,384,stable|focused_att|deep_conn|dead,52,23
1,76,20,23,4,False,-1.6492,5,0.92,0.6653,0.8566,21.4411,23,52.99,26.66,62.9631,1737,social|stable|wide_att|deep_conn|dead,76,23
1,77,20,21,2,False,1.517,2,0.0625,0.6427,0.8041,116.2234,1,7.71,4.28,116.2234,123,isolated|stable|deep_conn|dead,77,21
1,20,6,,34,True,-1.1967,4,0.96,0.7009,0.8367,33.8604,24,29.36,12.53,500.0,1037,social|stable|deep_conn,20,
1,78,20,20,1,False,0.8886,2,0.2222,0.6468,0.8422,7.5717,2,7.79,4.26,8.6591,107,stable|dead,78,20
1,34,11,21,11,False,-2.6179,2,0.1875,0.68,0.7538,14.5696,3,7.29,3.43,20.3024,156,stable|focused_att|deep_conn|dead,34,21
1,35,11,25,15,False,2.327,2,0.2857,0.6789,0.7591,5.5426,8,6.43,3.04,30.7889,130,stable|focused_att|dead,35,25
1,58,16,,24,True,0.6994,5,1.0,0.6259,0.8496,23.7558,25,55.01,32.88,85.1874,1917,social|stable|deep_conn,58,
1,59,16,,24,True,2.4717,5,1.0,0.6397,0.8398,18.2094,25,54.57,30.73,55.3408,1884,social|stable|deep_conn,59,
1,79,20,,20,True,2.7495,5,1.0,0.6841,0.8508,21.26,25,43.13,19.92,55.8755,1738,social|stable|wide_att|deep_conn,79,
1,80,20,,20,True,1.4374,5,1.0,0.698,0.8499,18.5325,25,40.11,17.35,56.974,1641,social|stable|deep_conn,80,
1,81,20,,20,True,2.3248,5,0.96,0.7097,0.8395,12.8637,24,28.71,11.74,55.7059,905,social|stable|deep_conn,81,
1,82,21,,19,True,2.4078,5,1.0,0.6773,0.8409,24.0948,25,48.57,23.14,55.3408,1641,social|stable|deep_conn,82,
1,83,21,,19,True,0.8522,5,0.96,0.7119,0.8758,27.2276,24,67.36,27.26,55.1469,2117,social|stable|wide_att|deep_conn,83,
1,84,21,,19,True,1.2731,5,1.0,0.7031,0.85,22.6417,25,50.05,21.14,53.1492,1828,social|stable|deep_conn,84,
1,85,21,,19,True,-2.143,4,0.88,0.6226,0.8585,17.1693,22,33.15,20.09,47.2567,1047,social|stable|wide_att|deep_conn,85,
1,86,21,,19,True,2.0618,5,1.0,0.6644,0.8772,25.5763,25,55.67,28.11,56.5589,1804,social|stable|wide_att|deep_conn,86,
1,87,22,,18,True,1.2902,5,1.0,0.6795,0.8511,24.571,25,50.48,23.8,71.3339,1990,social|stable|wide_att|deep_conn,87,
1,88,22,28,7,False,-1.4789,5,0.8667,0.6149,0.874,23.117,26,60.83,38.09,78.1251,2072,social|stable|wide_att|deep_conn|dead,88,28
1,89,22,37,16,False,-3.0774,3,0.64,0.6537,0.8263,36.907,16,20.8,11.02,498.768,592,social|stable|deep_conn|dead,89,37
1,90,22,24,3,False,2.7619,3,0.3704,0.6541,0.8524,13.9426,10,21.61,11.42,38.6569,554,stable|wide_att|deep_conn|dead,90,24
1,91,23,26,4,False,-1.1685,5,0.7241,0.6821,0.8743,23.9577,21,62.91,29.32,70.7967,2054,social|stable|wide_att|deep_conn|dead,91,26
1,92,24,,16,True,2.9781,5,1.0,0.6994,0.8542,20.8378,25,47.57,20.45,72.1798,1690,social|stable|wide_att|deep_conn,92,
1,93,25,,15,True,-1.2962,5,1.0,0.6381,0.8591,19.9267,25,39.13,22.19,55.8755,1586,social|stable|wide_att|deep_conn,93,
1,94,26,28,3,False,-1.2896,5,0.6333,0.6707,0.8756,16.8205,19,58.58,28.76,34.0815,2066,social|stable|wide_att|deep_conn|dead,94,28
1,95,26,28,3,False,0.6052,3,0.3,0.6454,0.8047,7.4034,9,13.54,7.44,24.8891,374,stable|dead,95,28
1,96,26,28,3,False,1.2224,3,0.3333,0.6536,0.7269,19.4079,10,12.89,6.83,43.3832,424,stable|focused_att|deep_conn|dead,96,28
1,97,27,30,4,False,0.8659,3,0.3667,0.6931,0.8278,8.5179,11,18.85,8.35,23.8726,486,stable|dead,97,30
1,98,28,30,3,False,0.9466,4,0.4667,0.6553,0.8173,9.7619,14,26.44,13.91,31.8789,929,stable|dead,98,30
1,99,29,,11,True,-1.1475,4,1.0,0.6893,0.8198,14.5257,25,31.7,14.29,80.7132,1105,social|stable|deep_conn,99,
1,100,31,,9,True,2.6565,5,1.0,0.6596,0.8555,23.9654,25,50.75,26.19,71.3339,1989,social|stable|wide_att|deep_conn,100,
1,101,33,,7,True,2.5328,5,0.96,0.5945,0.8437,16.4198,24,39.64,27.04,55.1469,1584,social|stable|deep_conn,101,
1,102,34,,6,True,0.8162,5,0.92,0.6676,0.8768,26.922,23,48.49,24.15,53.8672,1833,social|stable|wide_att|deep_conn,102,
1,103,34,,6,True,2.5934,5,1.0,0.6268,0.8523,20.1701,25,45.43,27.05,72.1798,1723,social|stable|wide_att|deep_conn,103,
1,104,35,,5,True,2.1452,5,1.0,0.661,0.8606,13.1873,25,40.63,20.83,41.0351,1523,social|stable|wide_att|deep_conn,104,
1,105,35,,5,True,-2.965,5,1.0,0.6769,0.8732,25.24,25,57.13,27.28,85.1874,1900,social|stable|wide_att|deep_conn,105,
1,106,36,39,4,False,0.3528,5,0.92,0.6813,0.8719,20.2214,23,52.67,24.64,56.5589,1761,social|stable|wide_att|deep_conn|dead,106,39
1,107,37,,3,True,-0.6174,5,0.92,0.6671,0.8635,20.0204,23,56.35,28.11,58.6831,1807,social|stable|wide_att|deep_conn,107,
1,108,38,,2,True,2.0251,5,0.76,0.6187,0.8509,16.2911,19,42.21,26.01,80.7132,1228,social|stable|wide_att|deep_conn,108,
1,109,39,,0,True,2.7063,3,0,0,0,0,0,0,0,0,0,isolated|focused_att,109,
1,110,39,,0,True,-2.1589,5,0,0,0,0,0,0,0,0,0,isolated|focused_att,110,
