seed,window,e_0_1_count,e_0_1_weight,e_0_2_count,e_0_2_weight,e_0_3_count,e_0_3_weight,e_1_2_count,e_1_2_weight,e_1_3_count,e_1_3_weight,e_2_3_count,e_2_3_weight
456,1,420,11.6847,429,12.3748,418,12.0771,405,11.3886,360,9.7316,379,10.1054
456,2,429,12.4115,392,10.7488,397,10.6818,390,10.3382,378,10.4123,393,10.8208
456,3,411,10.9057,393,10.8249,387,10.232,392,10.3991,399,10.7472,342,9.1221
456,4,396,10.4107,398,11.0738,374,9.3063,352,9.8571,345,10.4433,335,9.385
456,5,408,11.5349,382,10.6997,387,11.0638,410,10.6881,357,9.5707,358,9.0054
456,6,385,10.365,426,13.0587,395,10.4038,388,10.1443,347,9.6807,383,11.8791
456,7,410,10.4149,394,10.8291,392,10.5174,402,11.3248,378,10.0297,350,9.4629
456,8,416,11.4766,429,12.676,382,11.3722,388,10.7359,408,10.7053,377,10.1397
456,9,404,10.7115,396,10.7959,373,9.9606,409,10.6903,369,10.2657,349,9.3271
456,10,426,11.9621,406,10.893,412,11.4705,388,10.8778,392,9.8231,337,9.9326
456,11,352,10.1914,362,10.5819,378,10.0464,385,10.4429,363,10.2496,351,9.3822
456,12,377,10.5133,380,10.6062,385,10.5829,368,10.4917,376,10.1931,369,9.6017
456,13,376,10.9261,402,11.6306,357,9.4374,404,11.3565,349,9.8788,350,9.2701
456,14,425,11.5264,399,10.9374,369,10.3082,356,9.5035,380,9.9942,364,9.4621
456,15,404,11.1483,389,10.6904,348,9.9508,405,10.9073,370,9.5246,390,11.4307
456,16,424,10.7324,395,10.0688,364,9.5379,389,10.5899,384,10.1741,371,10.1816
456,17,405,11.4212,426,11.8016,367,10.5294,428,11.7618,362,10.8977,375,10.2492
456,18,364,9.6771,396,10.5117,373,9.5419,407,11.1694,374,10.9471,361,9.7342
456,19,384,10.4921,371,10.0234,364,9.4259,396,10.638,372,10.3227,337,9.246
456,20,396,10.4142,390,10.4661,384,10.5484,358,9.7905,378,11.4087,402,11.9107
456,21,401,11.399,383,10.2878,390,10.4496,386,10.6125,354,10.8915,371,10.2946
456,22,405,11.3626,428,11.9276,354,9.5381,363,9.4393,347,9.4335,342,10.1909
456,23,407,11.7931,379,10.0434,377,10.3843,339,9.8436,352,9.848,352,11.0257
456,24,376,10.1947,383,10.3064,376,10.3085,403,10.8741,394,12.2049,362,10.0593
456,25,400,10.6039,397,10.6469,350,9.5566,389,10.0221,369,10.2368,350,10.6064
