seed,window,e_0_1_count,e_0_1_weight,e_0_2_count,e_0_2_weight,e_0_3_count,e_0_3_weight,e_1_2_count,e_1_2_weight,e_1_3_count,e_1_3_weight,e_2_3_count,e_2_3_weight
456,1,420,11.6847,429,12.3748,418,12.0771,405,11.3886,360,9.7316,379,10.1054
456,2,429,12.4115,392,10.7488,397,10.6818,390,10.3382,378,10.4123,393,10.8208
456,3,411,10.9057,393,10.8249,387,10.232,392,10.3991,399,10.7472,342,9.1221
456,4,396,10.4107,398,11.0738,374,9.3063,352,9.8571,345,10.4433,335,9.385
456,5,408,11.5349,382,10.6997,387,11.0638,410,10.6881,357,9.5707,358,9.0054
456,6,390,10.9826,410,11.9375,386,10.8313,383,9.98,349,9.7747,387,11.8396
456,7,430,11.4679,431,11.5558,407,12.4396,376,10.2097,370,10.6448,351,9.6862
456,8,407,11.4669,386,10.3238,371,9.9847,394,11.2771,376,9.8261,366,9.5047
456,9,388,11.2281,406,11.8496,361,10.3478,385,10.833,381,10.5249,355,9.826
456,10,402,10.6278,396,10.9846,377,10.5407,382,10.4728,353,10.248,351,9.2249
456,11,396,11.4757,407,10.987,380,10.4179,384,10.9131,345,9.6819,357,10.2324
456,12,417,12.2731,380,10.3562,409,12.3686,407,12.6629,368,10.6118,367,10.5314
456,13,420,11.3113,404,11.4996,410,10.9633,384,11.8173,382,10.1604,360,10.1473
456,14,387,10.8146,396,11.1865,390,11.1072,396,10.6059,358,9.6404,399,10.6559
456,15,402,11.3432,392,10.9596,353,10.087,402,11.7111,338,9.6453,360,10.1358
456,16,400,11.5065,375,10.357,393,10.2865,400,10.7282,402,11.5306,403,11.4271
456,17,368,10.273,435,11.6294,428,11.6494,365,9.9823,343,9.4833,370,10.6686
456,18,378,11.0629,423,11.8237,361,10.2011,399,11.6604,333,9.893,374,10.8357
456,19,387,12.0668,396,10.5281,387,10.6013,370,10.6035,327,10.183,370,10.4127
456,20,402,11.4191,433,12.1258,326,8.6788,332,9.1036,350,9.9643,348,10.7045
456,21,368,10.6262,389,11.1915,409,12.4386,373,9.9556,362,10.2267,375,10.0543
456,22,376,10.4502,383,11.0371,404,12.0148,421,11.0422,385,12.211,390,11.6013
456,23,421,12.2253,403,11.8372,394,11.5233,367,10.1818,398,10.9297,362,9.9072
456,24,414,11.9596,414,10.9118,402,11.9813,394,10.8408,370,10.1282,346,9.4178
456,25,394,11.3935,405,10.6496,347,9.8288,357,9.7178,392,10.6924,338,9.5929
