window,alive_nodes,alive_links,n_clusters,max_size,k_star,entropy,milestone,physics_seconds,stressed,calcified,mean_omega,stress_intensity,link_ema,total_rplus,budget,v_labels,v_born,v_died,v_torque_n,v_mean_torque,v_top_share,v_label_rplus_rate,v_oldest_age,v_mean_age,v_mean_share_5node,v_share_std,v_births_5node,v_deaths_5node,macro_nodes_active,compressed_links_removed,occ_max,occ_mean,occ_nonzero,vacancy_mean,history_max,history_gini,bg_prob_effective
1,5000,6162,11,5,0,1.9993,0,18.2,0,0,6.67,1.0,6162.0,608,1.0,384,588,204,2084,0.000969,0.0084,390.3537,0,0.0,0.0084,0.0011,1,0,0,0,0.036725,0.015625,64,0.5745,0.0367,0.2429,0.003
2,5000,3746,2,5,0,1.9993,0,17.0,498,3268,5.23,0.8276,4582.0,478,1.0,364,16,36,2162,0.00102,0.0075,398.9983,1,1.0,0.0056,0.0011,1,0,0,0,0.032643,0.015625,64,0.5213,0.0694,0.2217,0.003
3,5000,3383,1,4,0,1.9993,0,16.7,232,3178,4.87,0.8538,3997.5,205,1.0,294,4,74,2089,0.001091,0.0092,212.0582,2,1.9,0.0071,0.0014,0,0,0,0,0.037657,0.015625,64,0.5851,0.097,0.2286,0.003
4,5000,3179,4,4,0,1.9992,0,16.6,51,3139,4.6,0.8689,3676.1,40,1.0,262,17,49,1864,0.001231,0.0111,57.4018,3,2.8,0.0049,0.0021,0,0,0,0,0.048611,0.015625,62,0.6786,0.1456,0.2434,0.003
5,5000,3111,0,0,1,1.9992,0,16.5,10,3101,4.46,0.892,3487.7,10,1.0,222,1,41,1732,0.001351,0.0188,16.4234,4,3.8,0.0111,0.0028,0,0,0,0,0.042808,0.015625,62,0.635,0.1833,0.2532,0.003
6,5000,3145,1,4,3,1.9993,1,16.4,12,3133,4.6,0.9278,3389.8,12,1.0,197,5,30,1598,0.001412,0.0156,22.0588,5,4.7,0.0087,0.003,0,0,0,0,0.046713,0.015625,60,0.6655,0.2265,0.2684,0.003
7,5000,3021,0,0,0,1.9993,1,16.4,7,3014,4.4,0.9161,3297.6,7,1.0,184,0,13,1517,0.001416,0.018,14.7679,6,5.7,0.016,0.0032,0,0,0,0,0.041916,0.015625,59,0.6272,0.2624,0.2749,0.003
8,5000,3136,1,3,0,1.9988,1,16.3,4,3132,4.5,0.9615,3261.7,4,1.0,170,1,15,1436,0.001408,0.0202,8.4746,7,6.6,0.0121,0.0033,0,0,0,0,0.046371,0.015625,59,0.663,0.2866,0.2753,0.003
9,5000,3036,1,5,0,1.9925,1,16.3,6,3025,4.47,0.9439,3216.6,11,1.0,153,7,24,1361,0.001502,0.0192,24.3902,8,7.4,0.0121,0.0038,1,0,0,0,0.061966,0.015625,59,0.7478,0.3315,0.2801,0.003
10,5000,3019,0,0,3,1.9939,2,16.4,9,3005,4.38,0.9492,3180.6,14,1.0,145,3,11,1300,0.001555,0.0237,32.3383,9,8.3,0.0158,0.0039,0,0,0,0,0.047393,0.015625,58,0.6703,0.3718,0.2853,0.003
11,5000,3083,0,0,3,1.9935,1,16.3,6,3072,4.48,0.9743,3164.4,11,1.0,138,0,7,1244,0.001571,0.031,27.4314,10,9.3,0.0175,0.0044,0,0,0,0,0.047619,0.015625,58,0.6719,0.398,0.2915,0.003
12,5000,3054,2,5,3,1.9822,1,16.2,8,3041,4.51,0.9703,3147.4,13,1.0,126,2,14,1165,0.001646,0.0252,34.2105,11,10.1,0.0139,0.0043,1,0,0,0,0.042821,0.015625,58,0.6351,0.4081,0.2938,0.003
13,5000,3076,2,5,1,1.9831,1,16.3,5,3062,4.49,0.9805,3137.2,14,1.0,121,4,9,1149,0.001747,0.0385,43.0769,12,10.6,0.0227,0.006,2,0,0,0,0.059172,0.015625,57,0.7359,0.4432,0.298,0.003
14,5000,3153,1,5,3,1.9592,2,16.3,3139,0,4.45,1.0044,3139.3,14,1.0,111,5,15,1115,0.001851,0.0336,40.8163,13,11.5,0.024,0.0064,1,0,0,0,0.070028,0.015625,53,0.7769,0.4992,0.3044,0.003
15,5000,3129,1,3,1,1.9544,2,16.4,6,3118,4.47,0.9971,3138.0,11,1.0,103,3,11,1076,0.001884,0.0419,29.2398,14,12.2,0.0227,0.0062,0,0,0,0,0.078212,0.015625,53,0.8002,0.5774,0.31,0.003
16,5000,3029,1,5,3,1.9865,2,16.3,12,3017,4.38,0.9692,3125.2,12,1.0,99,5,9,1029,0.001957,0.0235,36.9231,15,12.6,0.0187,0.0054,1,0,0,0,0.064706,0.015625,51,0.7585,0.6421,0.3171,0.003
17,5000,3173,0,0,3,1.9884,2,16.4,3168,0,4.52,1.0136,3130.5,5,1.0,94,1,6,989,0.001864,0.0257,16.7224,16,13.3,0.0197,0.0059,0,0,0,0,0.073955,0.015625,49,0.7887,0.6872,0.3225,0.003
18,5000,3108,2,5,3,1.9766,1,16.3,4,3094,4.58,0.9936,3128.1,14,1.0,83,2,13,953,0.002159,0.0448,50.1792,17,14.2,0.0228,0.0077,2,0,0,0,0.072414,0.015625,45,0.7842,0.7354,0.3262,0.003
19,5000,3206,1,5,3,1.9764,1,16.2,3190,0,4.57,1.0229,3136.1,18,1.0,85,5,3,977,0.002116,0.0377,64.5161,18,14.5,0.0227,0.0069,1,0,0,0,0.047945,0.015625,45,0.6741,0.7731,0.3302,0.003
20,5000,3187,0,0,3,1.9596,2,16.3,3178,0,4.51,1.0147,3141.0,9,1.0,75,0,10,904,0.002163,0.0461,32.6087,19,15.4,0.0239,0.0083,0,0,0,0,0.060284,0.015625,39,0.7408,0.8192,0.3385,0.003
21,5000,2980,0,0,3,1.9114,1,16.3,1,2974,4.3,0.9534,3125.6,6,1.0,74,6,7,905,0.002241,0.0335,22.8137,20,16.3,0.0291,0.0089,0,0,0,0,0.05948,0.015625,40,0.7373,0.8638,0.3452,0.003
22,5000,2985,0,0,3,1.876,1,16.2,5,2975,4.47,0.9591,3112.2,10,1.0,76,5,3,911,0.002183,0.0359,37.5,21,16.5,0.0188,0.0079,0,0,0,0,0.063745,0.015625,41,0.7549,0.9156,0.3525,0.003
23,5000,3079,1,5,3,1.8806,1,16.3,8,3066,4.45,0.9903,3109.1,13,1.0,72,1,5,886,0.002065,0.042,51.3834,22,17.0,0.0216,0.0077,1,0,0,0,0.068702,0.015625,39,0.7726,0.969,0.3601,0.003
24,5000,3180,1,5,1,1.9145,1,16.3,3166,0,4.57,1.0206,3115.8,14,1.0,68,7,11,909,0.002266,0.0441,40.8372,23,17.5,0.0273,0.0093,1,1,0,0,0.069853,0.015625,42,0.7763,1.0021,0.3632,0.003
25,5000,3193,0,0,3,1.9299,2,16.3,3187,0,4.52,1.0232,3123.5,9,1.0,64,1,5,862,0.002354,0.0632,31.25,24,19.2,0.0282,0.0107,0,0,0,0,0.085502,0.015625,41,0.8173,1.0505,0.3677,0.003
26,4999,3088,2,3,1,1.9928,1,16.3,9,3074,4.45,0.9897,3120.1,14,1.0,61,3,6,814,0.002434,0.0444,63.9269,25,18.8,0.0281,0.0095,0,0,0,0,0.071111,0.015625,37,0.7803,1.1171,0.3721,0.003
27,4998,3126,1,5,1,1.9958,1,16.3,3116,0,4.56,1.0017,3120.6,10,1.0,61,3,3,817,0.002517,0.0391,39.3701,26,18.8,0.0261,0.0106,1,0,0,0,0.066406,0.015625,40,0.7647,1.1679,0.3747,0.003
28,4993,3180,1,3,1,1.9991,2,16.3,3174,0,4.48,1.0172,3126.3,6,1.0,58,1,4,806,0.002344,0.0583,25.641,27,19.8,0.0285,0.0113,0,0,0,0,0.0875,0.015625,40,0.8214,1.2096,0.378,0.003
29,4991,3122,1,4,1,1.9628,2,16.2,10,3112,4.45,0.9988,3125.9,10,1.0,53,1,6,765,0.002482,0.0433,49.2611,28,21.0,0.0296,0.0105,0,0,0,0,0.072115,0.015625,37,0.7833,1.2577,0.381,0.003
30,4988,3021,0,0,3,1.9098,2,16.3,6,3015,4.41,0.9695,3115.9,6,1.0,51,0,2,729,0.00252,0.0545,28.0374,29,21.8,0.0294,0.0105,0,0,0,0,0.077273,0.015625,35,0.7978,1.3167,0.3851,0.003
31,4985,3060,1,3,3,1.9656,1,16.2,7,3053,4.48,0.9837,3110.6,7,1.0,48,3,6,724,0.002498,0.0576,38.0435,30,22.1,0.0288,0.0121,0,1,0,0,0.068063,0.015625,35,0.7704,1.3691,0.3881,0.003
32,4982,2978,0,0,3,1.9316,1,16.2,0,2978,4.34,0.9613,3098.0,0,1.0,46,0,2,684,0.002629,0.0568,0.0,31,22.8,0.0341,0.0126,0,0,0,0,0.096591,0.015625,32,0.8382,1.4657,0.3936,0.003
33,4975,3068,1,5,3,1.7599,1,16.2,0,3063,4.44,0.9912,3095.1,5,1.0,46,1,1,700,0.002621,0.0495,27.6243,32,23.8,0.0309,0.0123,1,0,0,0,0.087912,0.015625,32,0.8223,1.5536,0.3979,0.003
34,4972,2943,1,4,3,1.7349,1,16.1,5,2938,4.34,0.9553,3080.6,5,1.0,44,1,3,702,0.002442,0.0474,27.4725,33,24.8,0.03,0.0118,0,0,0,0,0.089474,0.015625,31,0.8254,1.6168,0.403,0.003
35,4970,3002,0,0,3,1.805,2,16.1,6,2996,4.45,0.9769,3073.1,6,1.0,41,1,4,658,0.0027,0.0636,29.4118,34,25.5,0.0293,0.0143,0,0,0,0,0.080925,0.015625,30,0.8069,1.6688,0.4078,0.003
36,4968,3119,0,0,3,1.9699,1,16.3,3114,0,4.51,1.0135,3077.5,5,1.0,40,0,1,634,0.002398,0.0556,28.5714,35,26.4,0.0368,0.014,0,0,0,0,0.077778,0.015625,29,0.7991,1.7466,0.4136,0.003
37,4967,3101,1,3,1,1.9785,1,20.5,3096,0,4.54,1.0069,3079.7,5,1.0,41,4,3,635,0.00267,0.05,25.641,36,25.0,0.0288,0.0126,0,0,0,0,0.085,0.015625,29,0.8162,1.8216,0.4188,0.003
38,4966,3053,0,0,1,1.9575,1,23.6,7,3046,4.38,0.9921,3077.2,7,1.0,45,7,3,684,0.002644,0.0588,39.1061,37,23.7,0.0313,0.0127,0,0,0,0,0.080214,0.015625,32,0.8052,1.9018,0.4217,0.003
39,4966,3050,1,5,0,1.9438,1,17.5,0,3045,4.45,0.992,3074.6,5,1.0,43,1,3,682,0.002789,0.0676,25.0,38,24.0,0.0352,0.014,1,0,0,0,0.10628,0.015625,30,0.853,1.9453,0.4261,0.003
40,4966,3003,0,0,0,1.8644,1,16.1,0,2998,4.48,0.9789,3067.8,5,1.0,38,0,5,646,0.003001,0.0543,27.933,39,25.0,0.0326,0.0138,0,1,0,0,0.11413,0.015625,28,0.8631,1.9996,0.4303,0.003
41,4965,2990,1,4,1,1.9197,1,16.0,9,2976,4.37,0.977,3060.4,14,1.0,41,6,3,674,0.002718,0.0541,78.2123,40,24.0,0.032,0.0103,0,0,0,0,0.086486,0.015625,28,0.8193,2.0645,0.4344,0.003
42,4965,2942,1,4,1,1.778,1,16.1,4,2929,4.34,0.9649,3049.1,13,1.0,40,3,4,670,0.002751,0.0573,71.0383,41,23.5,0.0329,0.0128,0,0,0,0,0.109375,0.015625,27,0.8571,2.1374,0.4396,0.003
43,4965,2981,0,0,0,1.8424,2,17.5,0,2976,4.38,0.9797,3042.6,5,1.0,33,0,7,655,0.002456,0.067,27.6243,42,28.9,0.0373,0.0151,0,0,0,0,0.14433,0.015625,25,0.8917,2.2817,0.4456,0.003
44,4964,3114,0,0,0,1.9363,1,16.0,3113,0,4.44,1.0212,3049.4,1,1.0,34,1,0,581,0.002573,0.0733,6.8027,43,29.0,0.0338,0.0144,0,0,0,0,0.106667,0.015625,23,0.8535,2.375,0.4503,0.003
45,4963,3077,1,5,1,1.9242,1,16.1,3072,0,4.56,1.0082,3052.0,5,1.0,34,1,1,606,0.003169,0.0813,31.8471,44,29.9,0.0415,0.0177,1,0,0,0,0.09375,0.015625,24,0.8333,2.4688,0.4531,0.003
46,4962,2951,1,5,1,1.9086,1,16.2,0,2946,4.38,0.97,3042.4,5,1.0,34,1,1,610,0.002919,0.0745,31.4465,45,29.6,0.0393,0.0146,1,0,0,0,0.093168,0.015625,24,0.8323,2.562,0.4561,0.003
47,4960,3031,0,0,1,1.9313,2,16.2,0,3031,4.37,0.9966,3041.3,0,1.0,32,0,2,596,0.003269,0.0982,0.0,46,31.0,0.0397,0.0175,0,0,0,0,0.141104,0.015625,24,0.8893,2.7031,0.4603,0.003
48,4960,2995,1,3,1,1.861,1,21.0,4,2991,4.38,0.9862,3036.9,4,1.0,34,3,1,619,0.002743,0.0581,26.6667,47,30.1,0.0378,0.0137,0,0,0,0,0.096774,0.015625,26,0.8385,2.7998,0.4637,0.003
