window,alive_nodes,alive_links,n_clusters,max_size,k_star,entropy,milestone,physics_seconds,stressed,calcified,mean_omega,stress_intensity,link_ema,total_rplus,budget,v_labels,v_born,v_died,v_torque_n,v_mean_torque,v_top_share,v_label_rplus_rate,v_oldest_age,v_mean_age,v_mean_share_5node,v_share_std,v_births_5node,v_deaths_5node,macro_nodes_active,compressed_links_removed,occ_max,occ_mean,occ_nonzero,vacancy_mean,history_max,history_gini,lw_n_oasis,lw_n_penalty,lw_n_neutral,lw_edge_oo,lw_edge_op,lw_edge_pp,thaw_mean_jaccard,thaw_mean_pressure,thaw_mean_add,thaw_mean_drop,thaw_mean_range,fb_died_share,fb_ema,fb_ratio,fb_multiplier,fb_warmup
12,5000,3167,0,0,1,1.9858,2,16.1,0,3157,4.55,0.9578,3306.5,10,1.0,127,0,11,1283,0.001649,0.0429,23.8095,11,9.9,0.0158,0.0057,0,0,0,0,0.063205,0.015625,58,0.7528,0.4705,0.2605,51,40,36,769,1327,523,1.0,0.0,0,0,0,0.002257,0.003283,0.6875,1.0,1
13,5000,3263,2,5,1,1.9888,1,16.0,4,3249,4.72,0.9887,3300.3,14,1.0,119,4,12,1237,0.001663,0.0381,32.1782,12,10.7,0.0161,0.0054,1,0,0,0,0.061905,0.015625,58,0.7476,0.5086,0.266,48,35,36,844,1271,521,1.0,0.0,0,0,0,0.004762,0.003494,1.3627,1.0,1
14,5000,3252,2,5,3,1.9928,1,15.8,5,3240,4.71,0.9873,3293.9,12,1.0,114,3,8,1205,0.001866,0.0429,27.027,13,11.4,0.0167,0.0067,1,0,0,0,0.054762,0.015625,58,0.7147,0.5634,0.2685,49,30,35,815,1314,552,1.0,0.0,0,0,0,0.004762,0.003663,1.2998,1.0,1
15,5000,3213,0,0,3,1.9986,2,15.8,0,3213,4.6,0.9785,3283.8,0,1.0,107,0,7,1153,0.001723,0.0326,0.0,14,12.4,0.0163,0.0061,0,0,0,0,0.0625,0.015625,58,0.75,0.6259,0.2708,47,26,34,840,1243,536,1.0,0.0,0,0,0,0.002717,0.003545,0.7665,1.0,1
16,5000,3282,1,4,3,1.9993,1,15.8,4,3278,4.69,0.9995,3283.5,4,1.0,101,1,7,1105,0.001693,0.0332,11.396,15,13.3,0.0161,0.0057,0,0,0,0,0.058172,0.015625,57,0.7314,0.673,0.2705,45,23,33,840,1255,567,1.0,0.0,0,0,0,0.00277,0.003454,0.802,1.0,1
17,5000,3125,1,4,3,1.9982,1,15.9,8,3117,4.54,0.9568,3265.9,8,1.0,98,2,5,1086,0.001783,0.0342,21.7984,16,14.0,0.0176,0.0066,0,0,0,0,0.052632,0.015625,56,0.7031,0.7203,0.2717,43,21,34,835,1244,474,1.0,0.0,0,0,0,0.0,0.00307,0.0,1.0,1
18,5000,3199,0,0,1,1.9952,2,15.9,9,3190,4.58,0.9816,3258.9,9,1.0,98,4,4,1092,0.00174,0.0366,28.3912,17,14.6,0.0165,0.0065,0,0,0,0,0.054878,0.015625,55,0.7153,0.7691,0.2718,43,19,36,781,1273,538,1.0,0.0,0,0,0,0.0,0.002747,0.0,1.0,1
19,5000,3153,1,3,3,1.9913,1,15.8,10,3138,4.5,0.9707,3248.3,15,1.0,98,5,5,1100,0.001733,0.0333,40.9357,18,15.1,0.0169,0.0065,0,0,0,0,0.047222,0.015625,57,0.6691,0.808,0.272,42,20,36,798,1207,556,1.0,0.0,0,0,0,0.002778,0.00275,1.0101,1.0,1
20,5000,3242,0,0,3,1.9942,1,15.9,2,3235,4.68,0.9982,3247.7,7,1.0,92,2,8,1070,0.001595,0.0373,16.5289,19,15.8,0.0187,0.007,0,0,0,0,0.056,0.015625,53,0.721,0.8373,0.2749,40,18,34,828,1296,504,1.0,0.0,0,0,0,0.002667,0.002742,0.9725,0.9862,0
21,5000,3164,1,4,1,1.9661,1,15.8,1,3158,4.53,0.9766,3239.7,6,1.0,87,2,7,1046,0.001684,0.0357,16.9492,20,16.7,0.014,0.0069,0,0,0,0,0.058442,0.015625,51,0.7326,0.8666,0.2791,37,17,33,768,1252,548,1.0,0.0,0,0,0,0.006494,0.003099,2.0951,1.5,0
22,5000,3148,4,5,1,1.971,1,15.8,0,3129,4.5,0.9743,3231.0,19,1.0,87,7,7,1066,0.002701,0.0317,56.7164,21,16.4,0.0183,0.0068,2,0,0,0,0.048991,0.015625,51,0.6811,0.8954,0.2807,38,14,35,763,1280,532,1.0,0.0,0,0,0,0.002882,0.003079,0.9361,0.968,0
23,5000,3216,0,0,1,1.9322,2,15.8,1,3210,4.63,0.9958,3229.6,6,1.0,82,1,6,1040,0.001798,0.0351,15.3846,22,17.9,0.021,0.0078,0,0,0,0,0.052632,0.015625,50,0.7031,0.9188,0.2825,36,13,33,784,1322,509,1.0,0.0,0,0,0,0.008772,0.003621,2.4226,1.5,0
24,5000,3219,1,5,0,1.9518,1,15.8,0,3209,4.67,0.997,3228.6,10,1.0,78,1,5,1000,0.002677,0.0324,30.3951,23,18.6,0.0197,0.0075,1,0,0,0,0.052941,0.015625,48,0.7049,0.9511,0.286,36,12,30,819,1279,576,1.0,0.0,0,0,0,0.002941,0.003556,0.8271,0.9135,0
25,4999,3245,0,0,0,1.9428,1,15.8,3253,0,4.64,1.0068,3230.9,0,1.0,73,0,5,961,0.001606,0.0357,0.0,24,19.6,0.0215,0.0077,0,0,0,0,0.051948,0.015625,44,0.6992,0.9998,0.29,34,11,28,816,1321,511,1.0,0.0,0,0,0,0.003247,0.003527,0.9206,0.9603,0
26,4998,3146,0,0,0,1.9383,1,15.7,0,3146,4.59,0.9762,3222.8,0,1.0,69,0,4,937,0.001721,0.0456,0.0,25,20.9,0.0233,0.0087,0,0,0,0,0.068404,0.015625,43,0.7716,1.065,0.2962,32,11,26,815,1264,499,1.0,0.0,0,0,0,0.006515,0.003811,1.7093,1.3547,0
27,4998,3174,0,0,0,1.9431,1,15.7,0,3174,4.6,0.9863,3218.2,0,1.0,66,0,3,895,0.002485,0.0415,0.0,26,21.7,0.0234,0.0087,0,0,0,0,0.055363,0.015625,42,0.7178,1.1134,0.3021,31,10,25,826,1244,542,1.0,0.0,0,0,0,0.0,0.003448,0.0,0.5,0
28,4998,3226,2,4,3,1.8375,1,16.0,3238,0,4.62,1.0067,3220.4,4,1.0,64,2,4,897,0.000966,0.0515,15.0376,27,22.0,0.0274,0.01,0,0,0,0,0.055147,0.015625,41,0.7167,1.1391,0.3067,29,9,26,781,1270,577,1.0,0.0,0,0,0,0.003676,0.00347,1.0595,1.0297,0
29,4997,3247,2,5,3,1.9395,1,15.9,3257,0,4.67,1.0128,3224.8,9,1.0,63,4,5,880,0.002056,0.0413,29.9003,28,21.8,0.0245,0.0094,1,0,0,0,0.069841,0.015625,42,0.7763,1.1709,0.3114,27,9,27,828,1256,552,1.0,0.0,0,0,0,0.003175,0.003442,0.9223,0.9612,0
30,4997,3235,0,0,3,1.9799,2,15.9,3238,0,4.61,1.006,3226.8,8,1.0,60,3,6,858,0.002156,0.0496,29.4118,29,22.9,0.0268,0.0111,0,0,0,0,0.070922,0.015625,41,0.7797,1.1957,0.3172,27,8,25,768,1340,540,1.0,0.0,0,0,0,0.014184,0.004465,3.1768,1.5,0
31,4997,3235,1,3,3,1.9725,1,15.9,3234,0,4.56,1.0037,3228.0,6,1.0,60,4,4,846,0.002759,0.0463,21.8978,30,22.4,0.0262,0.0092,0,0,0,0,0.05694,0.015625,38,0.7256,1.2277,0.3218,26,7,27,784,1311,547,1.0,0.0,0,0,0,0.0,0.00404,0.0,0.5,0
32,4997,3229,0,0,3,1.966,1,15.9,3221,0,4.6,1.0003,3228.1,8,1.0,60,2,2,843,0.000914,0.0375,26.4901,31,23.3,0.0257,0.0087,0,1,0,0,0.065625,0.015625,39,0.7619,1.2621,0.3265,27,7,26,853,1308,486,1.0,0.0,0,0,0,0.00625,0.00425,1.4705,1.2353,0
33,4996,3229,0,0,3,1.9592,1,15.8,3222,0,4.61,1.0002,3228.2,7,1.0,57,1,4,829,0.002285,0.0505,22.3048,32,24.9,0.0239,0.0105,0,0,0,0,0.072202,0.015625,37,0.7836,1.3199,0.3308,26,7,24,775,1312,560,1.0,0.0,0,0,0,0.00361,0.004189,0.8617,0.9309,0
34,4996,3213,0,0,3,1.9919,1,15.8,6,3207,4.62,0.9957,3226.8,6,1.0,55,0,2,797,0.0016,0.0405,24.8963,33,25.8,0.0212,0.0081,0,0,0,0,0.052632,0.015625,36,0.7031,1.3685,0.3362,25,7,23,793,1295,517,1.0,0.0,0,0,0,0.0,0.00379,0.0,0.5,0
35,4994,3210,3,5,1,1.9628,1,15.7,11,3189,4.61,0.9953,3225.2,21,1.0,57,6,4,844,0.000979,0.0391,80.9717,34,24.6,0.0214,0.009,2,0,0,0,0.078125,0.015625,39,0.8,1.3958,0.3396,26,7,24,788,1291,529,1.0,0.0,0,0,0,0.007812,0.004173,1.872,1.436,0
36,4992,3177,0,0,1,1.9032,1,15.8,0,3177,4.6,0.9865,3220.6,0,1.0,54,0,3,826,0.002856,0.0451,0.0,35,26.9,0.0268,0.01,0,0,0,0,0.067669,0.015625,39,0.7691,1.4334,0.3435,25,7,22,789,1287,505,1.0,0.0,0,0,0,0.011278,0.00485,2.3254,1.5,0
37,4991,3264,2,5,1,1.8968,1,15.9,3282,0,4.68,1.0197,3227.3,9,1.0,53,2,3,816,0.003343,0.0538,35.0195,36,27.2,0.0262,0.0117,1,0,0,0,0.073077,0.015625,36,0.7862,1.4642,0.3468,26,7,20,791,1273,570,1.0,0.0,0,0,0,0.0,0.004388,0.0,0.5,0
38,4990,3154,2,5,1,1.8727,1,15.8,2,3147,4.58,0.9794,3220.3,7,1.0,51,2,4,820,0.001086,0.046,27.1318,37,27.4,0.0255,0.0104,1,0,0,0,0.065134,0.015625,36,0.7601,1.491,0.3499,24,7,20,803,1271,508,1.0,0.0,0,0,0,0.003831,0.004335,0.8838,0.9419,0
39,4990,3184,0,0,3,1.9261,2,15.8,0,3179,4.58,0.9898,3216.9,5,1.0,49,0,2,802,0.002159,0.0556,21.9298,38,28.8,0.0261,0.012,0,0,0,0,0.07265,0.015625,36,0.7849,1.5295,0.3536,24,6,19,812,1280,523,1.0,0.0,0,0,0,0.008547,0.004736,1.8046,1.4023,0
40,4989,3101,0,0,3,1.9385,1,15.7,3,3098,4.54,0.9673,3205.8,3,1.0,50,3,2,801,0.002915,0.0478,13.4529,39,29.2,0.0281,0.0114,0,0,0,0,0.082609,0.015625,35,0.8109,1.5729,0.3579,24,6,20,772,1223,536,1.0,0.0,0,0,0,0.008696,0.005113,1.7006,1.3503,0
41,4989,3203,2,5,1,1.9783,1,15.8,8,3190,4.59,0.9992,3205.6,13,1.0,50,2,2,821,0.002822,0.0601,46.2633,40,28.6,0.0245,0.0108,2,0,0,0,0.070671,0.015625,36,0.7789,1.6047,0.361,22,6,22,811,1276,515,1.0,0.0,0,0,0,0.0,0.004626,0.0,0.5,0
42,4987,3164,2,5,3,1.9919,1,15.7,8,3151,4.57,0.9883,3201.6,13,1.0,46,2,6,811,0.001315,0.0781,48.8722,41,27.5,0.0271,0.0135,1,0,0,0,0.100372,0.015625,35,0.8443,1.627,0.3625,21,5,20,776,1285,503,1.0,0.0,0,0,0,0.003717,0.00454,0.8189,0.9094,0
43,4987,3231,4,5,3,1.982,2,15.8,3223,0,4.7,1.0134,3206.1,26,1.0,49,4,1,862,0.002352,0.0432,89.0411,42,25.9,0.0248,0.0092,3,0,0,0,0.066445,0.015625,36,0.7648,1.637,0.3617,21,6,22,798,1287,550,1.0,0.0,0,0,0,0.0,0.004107,0.0,0.5,0
44,4987,3186,1,4,1,1.9314,2,15.8,3,3183,4.59,0.9943,3204.2,3,1.0,49,1,1,877,0.001186,0.0493,10.0671,43,26.7,0.0235,0.0093,0,0,0,0,0.088816,0.015625,37,0.8241,1.6535,0.3624,22,6,21,780,1272,550,1.0,0.0,0,0,0,0.003289,0.00403,0.8163,0.9082,0
45,4987,3161,0,0,3,1.9054,2,15.7,0,3156,4.55,0.9878,3200.1,5,1.0,51,5,3,887,0.002013,0.0399,18.7266,44,26.5,0.0232,0.0094,0,0,0,0,0.065217,0.015625,37,0.7604,1.6801,0.3635,23,7,21,852,1229,534,1.0,0.0,0,0,0,0.003623,0.003991,0.9079,0.9539,0
46,4985,3192,1,3,3,1.9054,1,15.8,5,3182,4.61,0.9977,3199.3,10,1.0,52,4,3,894,0.002058,0.0404,31.3589,45,26.2,0.0228,0.0093,0,0,0,0,0.057239,0.015625,39,0.727,1.7137,0.3643,23,8,21,798,1260,521,1.0,0.0,0,0,0,0.006734,0.004252,1.5837,1.2918,0
47,4984,3192,0,0,3,1.9007,1,15.8,0,3187,4.62,0.9979,3198.6,5,1.0,51,0,1,879,0.002429,0.0423,19.9203,46,27.6,0.0206,0.0085,0,0,0,0,0.061538,0.015625,37,0.7461,1.7637,0.3656,23,7,21,785,1262,535,1.0,0.0,0,0,0,0.007692,0.00458,1.6796,1.3398,0
48,4984,3205,2,5,1,1.9345,1,15.9,3201,0,4.57,1.0029,3199.6,8,1.0,52,2,1,911,0.00244,0.0588,28.5714,47,27.9,0.0196,0.0101,1,0,0,0,0.079585,0.015625,37,0.8037,1.8329,0.3673,23,7,22,788,1245,570,1.0,0.0,0,0,0,0.00346,0.004473,0.7736,0.8868,0
49,4983,3163,3,5,3,1.9427,1,15.9,10,3148,4.6,0.9896,3196.1,15,1.0,53,3,2,957,0.001997,0.0432,47.3186,48,28.2,0.0218,0.0086,3,0,0,0,0.064815,0.015625,38,0.7589,1.8823,0.368,22,7,24,798,1244,540,1.0,0.0,0,0,0,0.006173,0.004635,1.3318,1.1659,0
50,4983,3125,0,0,3,1.966,2,15.8,0,3125,4.56,0.9798,3189.3,0,1.0,53,0,0,945,0.002457,0.04,0.0,49,29.2,0.0219,0.0089,0,0,0,0,0.07,0.015625,38,0.7768,1.9223,0.3692,22,7,24,820,1186,512,0.0008,0.9992,483.9,3.8,0.0538,0,0.004194,0.0,0.5,0
51,4982,3234,3,5,3,1.9075,1,15.7,3241,0,4.63,1.0186,3195.6,14,1.0,55,6,4,976,0.000998,0.0419,43.0769,50,28.0,0.0202,0.0081,1,0,0,0,0.05988,0.015625,41,0.7391,1.9732,0.3699,22,8,25,785,1321,521,0.0008,0.9992,486.2,3.9,0.056,0.002994,0.004079,0.734,0.867,0
52,4980,3111,0,0,3,1.9469,1,15.8,0,3106,4.57,0.976,3187.5,5,1.0,53,0,2,958,0.001611,0.0422,13.3779,51,30.0,0.0223,0.0093,0,0,0,0,0.061688,0.015625,41,0.7467,2.0089,0.3703,22,8,23,778,1253,505,0.0007,0.9993,514.9,3.8,0.056,0.012987,0.004928,2.6355,1.5,0
53,4978,3105,1,4,1,1.9839,1,15.7,0,3100,4.54,0.9765,3179.7,5,1.0,52,1,2,963,0.002733,0.0403,14.9254,52,30.5,0.0224,0.0095,0,0,0,0,0.054945,0.015625,40,0.7156,2.0199,0.3702,20,8,24,758,1299,493,0.0014,0.9986,481.9,3.9,0.0583,0.003663,0.004807,0.762,0.881,0
54,4977,3167,1,4,3,1.9809,1,15.8,0,3167,4.61,0.9964,3178.5,0,1.0,51,1,2,970,0.001471,0.0379,0.0,53,30.9,0.0202,0.0078,0,1,0,0,0.058621,0.015625,40,0.7335,2.0613,0.3707,20,7,24,814,1302,505,0.001,0.999,512.3,4.0,0.0583,0.003448,0.004678,0.7372,0.8686,0
55,4977,3128,3,4,3,1.9586,2,15.9,3,3120,4.54,0.9856,3173.7,8,1.0,54,6,3,983,0.001569,0.0408,28.4698,54,29.1,0.0212,0.0083,0,0,0,0,0.068027,0.015625,38,0.7703,2.1021,0.3718,20,6,28,787,1226,530,0.0019,0.9981,473.6,3.7,0.0568,0.0,0.004232,0.0,0.5,0
56,4976,3188,2,4,3,1.9229,2,15.9,3180,0,4.62,1.0066,3175.9,17,1.0,55,8,7,1025,0.000799,0.0436,52.6316,55,28.4,0.0186,0.0074,0,0,0,0,0.075581,0.015625,39,0.7933,2.1457,0.3728,19,7,29,744,1307,556,0.0021,0.9979,497.1,3.7,0.0541,0.020349,0.005767,3.5284,1.5,0
57,4976,3173,1,3,3,1.8428,2,15.6,4,3165,4.56,0.9992,3175.6,8,1.0,54,3,4,1015,0.002679,0.0375,25.4545,56,29.9,0.0207,0.0084,0,0,0,0,0.068259,0.015625,39,0.7711,2.1798,0.3729,18,7,29,774,1264,524,0.0012,0.9988,520.2,3.7,0.0549,0.023891,0.007493,3.1883,1.5,0
58,4976,3158,2,3,3,1.8516,2,15.7,8,3150,4.6,0.995,3173.9,8,1.0,55,2,1,1005,0.002552,0.0418,28.4698,57,30.3,0.0213,0.0076,0,0,0,0,0.076655,0.015625,38,0.7962,2.1973,0.3736,19,6,30,817,1262,498,0.001,0.999,529.4,3.8,0.0546,0.006969,0.007443,0.9362,0.9681,0
59,4976,3211,0,0,3,1.8189,2,15.8,3219,0,4.68,1.0148,3178.9,7,1.0,55,4,4,996,0.001555,0.0367,21.2014,58,30.2,0.0212,0.0078,0,1,0,0,0.08,0.015625,39,0.8047,2.2173,0.3737,20,7,28,785,1324,522,0.0007,0.9993,611.7,3.8,0.0572,0.013333,0.008004,1.6658,1.3329,0
60,4976,3130,1,5,3,1.8182,1,15.8,3,3122,4.62,0.9861,3174.2,8,1.0,53,1,3,997,0.002235,0.049,26.7559,59,32.0,0.0217,0.0087,1,1,0,0,0.065359,0.015625,39,0.7609,2.263,0.3741,19,7,27,819,1217,511,0.0008,0.9992,535.6,3.8,0.058,0.009804,0.008176,1.1992,1.0996,0
61,4973,3110,0,0,3,1.7034,1,15.8,3,3102,4.53,0.9817,3168.1,8,1.0,56,5,2,980,0.001723,0.0479,26.4901,60,31.3,0.0197,0.0081,0,0,0,0,0.076677,0.015625,39,0.7962,2.3109,0.3749,20,8,28,804,1218,513,0.0009,0.9991,581.5,3.7,0.0572,0.0,0.007397,0.0,0.5,0
62,4971,3142,0,0,3,1.7527,1,15.8,3,3134,4.49,0.9925,3165.6,8,1.0,53,0,3,980,0.000782,0.0395,27.3038,61,34.0,0.0199,0.0079,0,0,0,0,0.078947,0.015625,39,0.8021,2.3504,0.3756,20,6,27,780,1257,521,0.0018,0.9982,534.5,3.7,0.0565,0.013158,0.007946,1.656,1.328,0
63,4971,3026,1,5,3,1.8148,1,15.7,3,3014,4.4,0.9599,3152.3,12,1.0,53,1,1,978,0.002104,0.0456,40.2685,62,34.8,0.0226,0.0088,1,0,0,0,0.068404,0.015625,39,0.7716,2.37,0.3763,20,6,27,735,1200,533,0.0008,0.9992,519.0,3.9,0.0565,0.0,0.007189,0.0,0.5,0
64,4970,3121,0,0,3,1.9539,1,15.7,7,3114,4.54,0.991,3149.3,7,1.0,52,3,4,1001,0.000656,0.0423,17.4825,63,36.3,0.0197,0.0087,0,0,0,0,0.055375,0.015625,41,0.7178,2.4123,0.3771,20,7,25,760,1259,520,0.0009,0.9991,500.1,3.9,0.0578,0.016287,0.008055,2.0218,1.5,0
65,4966,3051,2,5,1,1.981,1,15.6,3,3038,4.53,0.9717,3140.0,13,1.0,55,5,2,1009,0.002253,0.0429,44.5205,64,35.3,0.0211,0.009,1,0,0,0,0.059406,0.015625,39,0.737,2.442,0.3779,21,7,27,762,1238,505,0.0012,0.9988,484.7,3.8,0.0567,0.006601,0.007917,0.8337,0.9169,0
66,4963,3171,1,4,3,1.987,1,15.5,3195,0,4.61,1.0196,3146.5,13,1.0,57,5,3,1029,0.00137,0.0392,40.4984,65,34.9,0.0198,0.0076,0,0,0,0,0.069277,0.015625,41,0.7745,2.4631,0.3788,22,6,29,792,1240,544,0.0007,0.9993,542.9,3.9,0.0565,0.012048,0.00831,1.4498,1.2249,0
67,4960,3141,0,0,3,1.9837,2,15.5,4,3133,4.54,0.9984,3145.9,8,1.0,55,4,6,1034,0.00188,0.0398,15.3301,66,37.1,0.019,0.0081,0,0,0,0,0.051988,0.015625,42,0.6994,2.4876,0.3799,22,6,27,786,1271,516,0.0012,0.9988,472.6,3.8,0.0558,0.027523,0.01014,2.7143,1.5,0
68,4955,3065,0,0,0,1.9798,1,15.5,4,3061,4.41,0.9767,3138.2,4,1.0,53,0,2,1000,0.002159,0.0421,7.2464,67,38.2,0.0218,0.009,0,0,0,0,0.070175,0.015625,38,0.7773,2.5156,0.3811,21,6,26,799,1202,497,0.0007,0.9993,437.0,4.0,0.0571,0.003509,0.009509,0.369,0.6845,0
69,4951,3139,0,0,3,1.9505,1,15.6,3135,0,4.57,1.0008,3138.5,6,1.0,52,3,4,989,0.000852,0.0377,5.0656,68,39.9,0.0199,0.0073,0,1,0,0,0.082192,0.015625,40,0.8099,2.5327,0.3825,21,6,25,788,1222,555,0.0007,0.9993,456.7,3.9,0.058,0.013699,0.009908,1.3826,1.1913,0
70,4948,3170,0,0,3,1.9288,1,15.5,3180,0,4.56,1.0119,3142.4,0,1.0,49,0,3,968,0.001382,0.038,0.0,69,43.0,0.0218,0.0079,0,0,0,0,0.063291,0.015625,38,0.7531,2.5644,0.3839,19,6,24,832,1244,543,0.001,0.999,435.2,4.0,0.0579,0.015823,0.010471,1.5111,1.2556,0
71,4944,3081,0,0,3,1.9243,1,15.7,5,3076,4.5,0.9823,3136.6,5,1.0,49,5,5,970,0.001593,0.0423,2.3434,70,42.6,0.0215,0.0083,0,0,0,0,0.065147,0.015625,36,0.7602,2.6035,0.3854,19,5,25,771,1227,484,0.0005,0.9995,427.5,4.1,0.0557,0.016287,0.011025,1.4773,1.2386,0
72,4939,3165,1,5,3,1.9237,1,15.6,3178,0,4.58,1.0134,3141.0,5,1.0,50,1,0,953,0.001549,0.0471,18.315,71,42.7,0.0226,0.0102,1,0,0,0,0.09058,0.015625,35,0.8275,2.6397,0.3872,19,5,26,801,1273,528,0.0009,0.9991,423.2,4.0,0.0555,0,0.009975,0.0,0.5,0
73,4936,3063,2,5,3,1.9243,1,15.5,9,3044,4.55,0.9775,3133.6,19,1.0,51,6,5,983,0.000727,0.04,61.2903,72,42.4,0.0202,0.0079,2,1,0,0,0.083077,0.015625,37,0.8119,2.6766,0.3884,18,6,27,745,1227,513,0.001,0.999,460.7,4.0,0.0588,0.006154,0.009611,0.6403,0.8201,0
74,4933,3115,2,3,3,1.9415,2,15.5,4,3101,4.6,0.9946,3131.8,14,1.0,56,5,0,995,0.001197,0.0445,49.47,73,39.5,0.0194,0.0099,0,0,0,0,0.058219,0.015625,40,0.7316,2.7182,0.389,19,6,31,715,1306,495,0.0019,0.9981,530.8,3.8,0.0551,0,0.008696,0.0,0.5,0
75,4929,3059,1,4,3,1.9346,2,15.6,10,3049,4.51,0.9789,3124.9,10,1.0,55,4,5,1027,0.000609,0.0368,29.2208,74,40.9,0.0191,0.0072,0,0,0,0,0.06135,0.015625,40,0.7453,2.7796,0.3896,20,6,29,741,1215,494,0.001,0.999,523.0,3.9,0.0555,0.018405,0.00962,1.9131,1.4566,0
76,4929,3082,1,5,3,1.8999,2,15.5,5,3072,4.58,0.9876,3120.8,10,1.0,54,1,2,1014,0.002006,0.0417,30.7692,75,42.6,0.0206,0.0076,1,0,0,0,0.0625,0.015625,40,0.75,2.8153,0.3899,19,6,29,791,1213,498,0.0013,0.9987,495.9,3.9,0.0569,0.005952,0.009271,0.642,0.821,0
