window,alive_nodes,alive_links,n_clusters,max_size,k_star,entropy,milestone,physics_seconds,stressed,calcified,mean_omega,stress_intensity,link_ema,total_rplus,budget,v_labels,v_born,v_died,v_torque_n,v_mean_torque,v_top_share,v_label_rplus_rate,v_oldest_age,v_mean_age,v_mean_share_5node,v_share_std,v_births_5node,v_deaths_5node,macro_nodes_active,compressed_links_removed,occ_max,occ_mean,occ_nonzero,vacancy_mean,history_max,history_gini,lw_n_oasis,lw_n_penalty,lw_n_neutral,lw_edge_oo,lw_edge_op,lw_edge_pp,thaw_mean_jaccard,thaw_mean_pressure,thaw_mean_add,thaw_mean_drop
11,5000,3272,3,5,0,1.9966,2,16.7,10,3262,4.66,0.9811,3335.2,10,1.0,125,3,12,1216,0.001733,0.0368,24.0385,10,9.3,0.0184,0.0053,2,0,0,0,0.073563,0.015625,54,0.7876,0.4628,0.2898,62,23,40,818,1265,521,1.0,0.0,0,0
12,5000,3276,0,0,1,1.9921,2,16.8,5,3271,4.71,0.9849,3326.1,5,1.0,118,0,7,1154,0.001787,0.0333,12.1065,11,10.2,0.0197,0.0052,0,0,0,0,0.061758,0.015625,54,0.747,0.5245,0.2943,60,20,38,815,1333,515,1.0,0.0,0,0
13,5000,3141,0,0,3,1.9939,1,16.7,5,3136,4.54,0.9519,3299.6,5,1.0,113,0,5,1127,0.001858,0.0401,13.8122,12,11.2,0.0241,0.0063,0,0,0,0,0.061497,0.015625,52,0.7459,0.586,0.3,58,20,35,772,1188,548,1.0,0.0,0,0
14,5000,3095,1,3,1,1.9958,1,16.7,8,3087,4.59,0.9458,3272.4,8,1.0,110,3,6,1103,0.001556,0.024,21.7984,13,12.0,0.016,0.0051,0,0,0,0,0.048,0.015625,51,0.6745,0.6287,0.3058,56,20,34,830,1228,459,1.0,0.0,0,0
15,5000,3220,0,0,1,1.9888,1,16.7,4,3216,4.56,0.986,3265.8,4,1.0,104,0,6,1071,0.001593,0.0291,12.012,14,13.0,0.0137,0.0053,0,0,0,0,0.063953,0.015625,50,0.7557,0.6926,0.3132,51,20,33,815,1274,536,1.0,0.0,0,0
16,5000,3114,1,3,0,1.9899,1,16.7,4,3106,4.53,0.9588,3248.0,8,1.0,93,3,14,986,0.001758,0.0372,23.8095,15,13.7,0.0242,0.0068,0,0,0,0,0.054441,0.015625,50,0.713,0.7471,0.3162,46,17,30,760,1253,502,1.0,0.0,0,0
17,5000,3178,1,3,1,1.9977,1,16.6,4,3171,4.63,0.9808,3240.2,7,1.0,89,2,6,968,0.001786,0.0279,22.3642,16,14.3,0.0221,0.0063,0,0,0,0,0.049536,0.015625,48,0.6846,0.7966,0.3208,45,14,30,799,1287,518,1.0,0.0,0,0
18,5000,3292,2,5,1,1.9943,2,16.6,3304,0,4.72,1.0206,3248.1,11,1.0,88,3,4,978,0.001986,0.0374,34.8101,17,14.7,0.0263,0.0076,2,0,0,0,0.056075,0.015625,48,0.7214,0.8527,0.3222,43,13,32,860,1237,525,1.0,0.0,0,0
19,5000,3122,3,5,3,1.9223,2,16.9,6,3111,4.58,0.9649,3235.5,11,1.0,87,3,4,998,0.002003,0.0563,37.037,18,15.2,0.0149,0.0075,1,0,0,0,0.066225,0.015625,47,0.7641,0.9057,0.3271,43,12,32,806,1269,498,1.0,0.0,0,0
20,5000,3259,1,5,3,1.797,2,16.9,3264,0,4.67,1.0113,3239.3,12,1.0,87,4,4,1016,0.002051,0.0504,33.6391,19,15.9,0.0245,0.0083,1,0,0,0,0.097923,0.015625,48,0.8404,0.9591,0.3313,45,12,30,831,1311,538,1.0,0.0,0,0
21,5000,3056,1,5,3,1.7837,2,16.7,5,3051,4.47,0.9485,3221.9,5,1.0,82,1,6,976,0.00201,0.0462,15.9236,20,16.9,0.0228,0.0079,1,0,0,0,0.064615,0.015625,46,0.7582,1.0052,0.3347,43,11,28,770,1226,510,1.0,0.0,0,0
22,5000,3257,3,5,3,1.8348,2,16.6,3279,0,4.67,1.0171,3227.7,4,1.0,72,3,13,920,0.002205,0.0359,13.4228,21,16.9,0.0229,0.008,1,1,0,0,0.052288,0.015625,45,0.7012,1.0314,0.3364,36,10,26,809,1296,518,1.0,0.0,0,0
23,5000,3260,0,0,3,1.8495,2,16.7,3296,0,4.64,1.0191,3234.2,0,1.0,69,0,3,890,0.002314,0.0491,0.0,22,17.8,0.0251,0.0088,0,0,0,0,0.08589,0.015625,44,0.8181,1.059,0.3385,36,10,23,830,1304,523,1.0,0.0,0,0
24,5000,3133,0,0,3,1.8788,1,16.7,1,3132,4.46,0.9716,3224.5,1,1.0,66,1,4,884,0.00227,0.0556,0.0,23,18.8,0.0278,0.0099,0,0,0,0,0.097222,0.015625,43,0.8393,1.0798,0.3417,36,9,21,729,1300,517,1.0,0.0,0,0
25,5000,3147,3,4,3,1.9439,1,16.7,4,3139,4.59,0.9782,3217.2,8,1.0,68,5,3,895,0.00224,0.0347,28.4698,24,18.5,0.0182,0.0082,0,0,0,0,0.052083,0.015625,46,0.7,1.1007,0.3423,36,8,24,754,1263,536,1.0,0.0,0,0
26,5000,3152,3,5,3,1.9784,1,16.7,8,3135,4.58,0.9816,3211.0,17,1.0,63,3,8,900,0.002538,0.0519,56.6667,25,18.2,0.0244,0.0097,2,0,0,0,0.074675,0.015625,44,0.7908,1.1753,0.3443,32,7,24,791,1218,546,1.0,0.0,0,0
27,5000,3217,0,0,3,1.9641,2,16.7,3215,0,4.61,1.0048,3212.6,13,1.0,58,0,5,853,0.002798,0.0513,48.6891,26,19.5,0.0272,0.0107,0,0,0,0,0.080586,0.015625,42,0.8061,1.2376,0.3454,30,6,22,773,1276,572,1.0,0.0,0,0
28,5000,3215,0,0,3,1.9374,1,16.6,3207,0,4.62,1.0007,3212.8,8,1.0,56,0,2,820,0.002432,0.0403,27.6817,27,20.4,0.0268,0.0092,0,1,0,0,0.060403,0.015625,41,0.7413,1.2947,0.3475,29,6,21,777,1346,492,1.0,0.0,0,0
29,4999,3164,2,5,3,1.9357,1,16.8,6,3148,4.54,0.9862,3208.2,16,1.0,55,4,5,837,0.002587,0.044,53.2319,28,20.4,0.0276,0.0099,2,0,0,0,0.076923,0.015625,42,0.7969,1.3459,0.3518,30,5,20,812,1296,525,1.0,0.0,0,0
30,4998,3149,1,4,3,1.9772,1,16.7,4,3140,4.58,0.9833,3202.5,9,1.0,51,1,5,798,0.002755,0.0438,37.037,29,20.7,0.0271,0.0109,0,0,0,0,0.083665,0.015625,38,0.8132,1.3738,0.357,27,4,20,803,1233,518,1.0,0.0,0,0
31,4998,3174,0,0,3,1.9678,2,17.0,4,3165,4.6,0.9919,3199.8,9,1.0,51,0,0,784,0.002456,0.0491,34.2205,30,21.7,0.0267,0.0103,0,0,0,0,0.075472,0.015625,37,0.793,1.4002,0.3628,27,4,20,809,1274,508,1.0,0.0,0,0
32,4997,3171,4,5,3,1.9446,1,17.1,14,3142,4.64,0.9918,3197.1,29,1.0,57,13,7,874,0.002509,0.0609,97.6431,31,19.5,0.0226,0.0096,2,0,0,0,0.060897,0.015625,43,0.7434,1.4387,0.3616,31,3,23,783,1268,528,1.0,0.0,0,0
33,4997,3155,2,5,3,1.966,1,17.1,17,3124,4.54,0.9881,3193.1,31,1.0,59,5,3,874,0.002569,0.0433,109.1549,32,18.7,0.025,0.0098,1,0,0,0,0.066667,0.015625,42,0.7656,1.4554,0.3628,30,4,25,804,1277,496,1.0,0.0,0,0
34,4997,3203,4,5,3,1.9919,2,16.9,3178,0,4.63,1.0045,3194.6,31,1.0,60,5,4,945,0.00269,0.0426,95.5414,33,18.7,0.0205,0.0092,2,0,0,0,0.106383,0.015625,43,0.8531,1.4797,0.3632,29,5,26,815,1292,517,1.0,0.0,0,0
35,4997,3281,3,5,3,1.9877,2,23.0,3305,0,4.75,1.0379,3207.4,24,1.0,60,3,3,977,0.002774,0.0442,68.3761,34,19.5,0.0228,0.0095,3,0,0,0,0.082873,0.015625,42,0.8115,1.499,0.3641,28,6,26,823,1336,540,1.0,0.0,0,0
36,4997,3233,2,5,3,1.982,2,24.5,3240,0,4.63,1.0137,3212.0,16,1.0,60,3,3,979,0.002349,0.0431,47.4684,35,19.9,0.0206,0.0084,1,0,0,0,0.067692,0.015625,42,0.7692,1.5443,0.366,28,6,26,769,1344,500,1.0,0.0,0,0
37,4996,3122,0,0,3,1.9661,2,22.3,2,3120,4.53,0.9746,3203.4,2,1.0,57,0,3,961,0.002306,0.039,6.6667,36,21.2,0.0227,0.009,0,0,0,0,0.071429,0.015625,40,0.7812,1.6092,0.3678,26,6,25,761,1288,521,1.0,0.0,0,0
38,4995,3161,1,5,1,1.9535,1,16.7,1,3154,4.61,0.988,3199.4,7,1.0,58,4,3,997,0.002196,0.0369,13.773,37,21.8,0.0221,0.008,1,0,0,0,0.060403,0.015625,41,0.7413,1.6428,0.3689,26,6,26,782,1234,522,1.0,0.0,0,0
39,4995,3176,1,3,3,1.9606,1,16.7,0,3172,4.65,0.9934,3197.2,4,1.0,58,3,3,972,0.001973,0.0433,13.6054,38,21.3,0.0216,0.0101,0,0,0,0,0.063333,0.015625,41,0.7533,1.6728,0.3719,27,6,25,816,1239,556,1.0,0.0,0,0
40,4995,3136,1,4,3,1.9519,2,16.7,4,3132,4.56,0.9827,3191.3,4,1.0,55,1,4,969,0.00204,0.04,15.3257,39,23.1,0.0214,0.0087,0,0,0,0,0.069091,0.015625,40,0.7738,1.7092,0.3742,25,5,25,781,1256,537,1.0,0.0,0,0
41,4995,3154,0,0,3,1.9436,2,16.7,0,3154,4.53,0.9894,3187.8,0,1.0,53,0,2,938,0.001928,0.0396,0.0,40,24.1,0.0223,0.0086,0,0,0,0,0.092409,0.015625,37,0.8309,1.7554,0.3773,24,4,25,823,1183,523,1.0,0.0,0,0
42,4995,3161,1,4,3,1.9827,1,16.6,5,3156,4.54,0.9924,3185.2,5,1.0,53,2,2,954,0.001987,0.04,14.9254,41,25.1,0.022,0.0091,0,0,0,0,0.061818,0.015625,36,0.7472,1.7844,0.3797,24,4,25,811,1249,521,1.0,0.0,0,0
43,4994,3227,2,5,1,1.9872,1,16.5,3233,0,4.64,1.0164,3190.7,10,1.0,57,5,1,978,0.002047,0.0599,36.2319,42,24.2,0.0215,0.009,1,0,0,0,0.088028,0.015625,36,0.8225,1.8091,0.3812,25,5,27,836,1202,564,1.0,0.0,0,0
44,4992,3105,1,5,1,1.9984,2,16.5,0,3090,4.56,0.9756,3182.6,15,1.0,56,1,2,993,0.002039,0.0342,52.4476,43,24.9,0.0216,0.0076,1,0,0,0,0.075342,0.015625,36,0.7926,1.8639,0.3819,25,4,27,768,1217,518,1.0,0.0,0,0
45,4991,3168,0,0,1,1.9819,2,16.6,0,3158,4.58,0.9959,3181.2,10,1.0,56,0,0,992,0.001799,0.0404,34.965,44,25.9,0.0196,0.0077,0,0,0,0,0.074074,0.015625,36,0.7891,1.9312,0.384,25,4,27,829,1209,539,1.0,0.0,0,0
46,4989,3201,0,0,0,1.9385,1,16.5,3202,0,4.61,1.009,3184.2,11,1.0,58,11,9,1040,0.001775,0.0397,34.965,45,24.3,0.0208,0.0077,0,0,0,0,0.069536,0.015625,37,0.7753,1.9743,0.385,22,7,29,795,1253,544,1.0,0.0,0,0
47,4989,3211,1,3,1,1.8903,1,16.5,3222,0,4.67,1.013,3188.6,8,1.0,58,2,2,1024,0.001907,0.0395,20.5882,46,25.2,0.0219,0.0076,0,0,0,0,0.059322,0.015625,36,0.7366,2.0195,0.3859,22,7,29,820,1263,550,1.0,0.0,0,0
48,4986,3245,1,4,1,1.9778,1,16.7,3287,0,4.66,1.0287,3198.2,3,1.0,54,1,5,1003,0.001719,0.035,10.8303,47,27.5,0.0203,0.0078,0,1,0,0,0.062937,0.015625,36,0.7517,2.0649,0.3878,22,5,27,802,1305,525,1.0,0.0,0,0
49,4982,3220,1,3,3,1.9727,2,16.5,3225,0,4.7,1.0095,3201.4,7,1.0,53,6,7,994,0.001711,0.0408,19.802,48,28.0,0.0197,0.0075,0,0,0,0,0.0721,0.015625,35,0.7833,2.112,0.3895,20,5,28,787,1340,491,1.0,0.0,0,0
50,4980,3158,0,0,1,1.9845,2,16.5,1,3152,4.59,0.9877,3197.3,6,1.0,55,6,4,967,0.001599,0.0438,17.5439,49,27.1,0.0197,0.008,0,0,0,0,0.063973,0.015625,38,0.7558,2.1557,0.3909,20,6,29,791,1273,536,0.0008,0.9992,2731.7,1.6
51,4979,3213,1,5,3,1.985,1,16.6,3220,0,4.57,1.0078,3199.9,5,1.0,52,1,4,950,0.001854,0.0549,19.084,50,28.7,0.0227,0.0096,1,1,0,0,0.087912,0.015625,35,0.8223,2.1997,0.3934,20,4,28,847,1208,539,0.0008,0.9992,2735.8,1.8
52,4975,3255,0,0,3,1.9698,1,16.5,3292,0,4.6,1.0271,3209.1,4,1.0,52,4,4,957,0.001592,0.0392,10.101,51,29.6,0.0228,0.0083,0,0,0,0,0.065359,0.015625,35,0.7609,2.2389,0.3953,21,4,27,815,1292,509,0.0012,0.9988,2621.0,1.9
53,4970,3110,0,0,3,1.9662,1,16.5,4,3106,4.54,0.972,3199.7,4,1.0,51,0,1,933,0.001728,0.0414,11.4504,52,30.2,0.021,0.0091,0,0,0,0,0.075188,0.015625,32,0.7922,2.3028,0.3981,20,4,27,814,1212,466,0.0008,0.9992,2946.6,1.7
54,4969,3119,1,3,3,1.9652,1,16.5,7,3113,4.57,0.9774,3192.1,6,1.0,52,2,1,951,0.001642,0.036,18.797,53,30.6,0.0212,0.0085,0,0,0,0,0.093525,0.015625,32,0.8329,2.343,0.4014,20,4,28,792,1186,522,0.0008,0.9992,2727.9,1.8
55,4969,3215,1,3,3,1.9839,1,16.5,3227,0,4.64,1.0099,3195.4,0,1.0,53,1,0,952,0.001645,0.0502,0.0,54,31.0,0.0232,0.0098,0,0,0,0,0.087866,0.015625,33,0.8222,2.4063,0.4043,21,4,28,844,1277,542,0.0007,0.9993,2970.4,1.8
56,4969,3133,2,5,3,1.9629,2,16.6,2,3126,4.58,0.9823,3189.5,7,1.0,51,2,4,971,0.001565,0.0464,18.4502,55,32.5,0.0239,0.0101,1,1,0,0,0.071429,0.015625,35,0.7812,2.4635,0.406,20,4,27,783,1287,475,0.0008,0.9992,2735.3,1.9
57,4967,3158,3,5,3,1.9673,2,16.5,2,3141,4.53,0.9911,3186.5,17,1.0,53,5,3,979,0.001893,0.0388,56.2914,56,31.2,0.0214,0.0067,2,0,0,0,0.07767,0.015625,35,0.7988,2.5314,0.4069,21,4,28,785,1271,524,0.0009,0.9991,2832.7,1.8
58,4967,3161,0,0,3,1.9415,2,16.5,2,3154,4.54,0.9928,3184.0,7,1.0,53,2,2,979,0.001788,0.0414,21.2766,57,32.2,0.022,0.0095,0,0,0,0,0.089655,0.015625,36,0.8257,2.5901,0.4078,21,4,28,802,1277,499,0.001,0.999,2711.8,1.7
59,4963,3207,2,5,3,1.8707,1,16.5,3226,0,4.73,1.0142,3188.8,8,1.0,54,2,1,987,0.001899,0.0376,25.7235,58,31.5,0.0205,0.0085,1,0,0,0,0.07837,0.015625,34,0.8006,2.634,0.4088,22,4,28,827,1295,515,0.0009,0.9991,3068.5,1.6
60,4961,3147,1,4,3,1.8519,1,18.9,3,3144,4.59,0.9881,3184.8,3,1.0,52,1,3,992,0.001628,0.041,9.9338,59,32.5,0.021,0.0089,0,1,0,0,0.072555,0.015625,34,0.7846,2.697,0.4115,20,4,28,799,1265,498,0.0007,0.9993,2721.8,2.1
61,4960,3151,2,5,3,1.9339,2,23.9,0,3141,4.61,0.9904,3181.6,10,1.0,52,2,2,1017,0.001708,0.0505,37.1747,60,33.4,0.0215,0.0098,2,1,0,0,0.068592,0.015625,35,0.7722,2.7548,0.4145,19,5,28,817,1246,513,0.0008,0.9992,2729.7,1.9
62,4959,3205,1,3,3,1.9525,2,16.3,3200,0,4.66,1.0092,3184.7,14,1.0,57,8,3,1019,0.001671,0.0385,46.8227,61,31.2,0.0207,0.0084,0,0,0,0,0.080128,0.015625,35,0.805,2.821,0.417,23,6,28,803,1348,499,0.0009,0.9991,2814.4,1.6
63,4958,3177,1,5,3,1.9178,2,16.2,5,3162,4.62,0.9978,3183.9,15,1.0,56,2,3,1024,0.001644,0.0346,46.0526,62,32.2,0.0197,0.0077,1,1,0,0,0.075472,0.015625,35,0.793,2.8965,0.4194,22,6,28,823,1222,521,0.0009,0.9991,2758.2,1.6
64,4956,3183,2,5,1,1.9175,2,16.3,14,3169,4.61,0.9997,3183.9,14,1.0,58,5,3,1053,0.001596,0.045,40.8805,63,31.9,0.0192,0.008,1,0,0,0,0.078078,0.015625,37,0.7999,2.9535,0.4213,21,7,30,740,1319,501,0.0009,0.9991,2658.2,1.6
65,4955,3171,1,5,3,1.9489,2,16.2,18,3153,4.54,0.9963,3182.6,18,1.0,57,2,3,1072,0.001478,0.0358,49.3827,64,33.5,0.0203,0.0076,1,0,0,0,0.080597,0.015625,37,0.8061,3.0072,0.4223,21,7,29,769,1264,542,0.0009,0.9991,2736.2,1.9
66,4949,3153,0,0,3,1.898,2,16.2,17,3136,4.58,0.9916,3179.8,17,1.0,59,7,5,1077,0.001566,0.0383,56.4784,65,32.2,0.0189,0.0074,0,0,0,0,0.079872,0.015625,39,0.8044,3.0871,0.4233,21,7,31,812,1260,515,0.0014,0.9986,2827.1,1.4
67,4945,3104,1,5,1,1.8284,1,16.2,12,3092,4.52,0.9784,3172.6,12,1.0,58,1,2,1089,0.001554,0.0379,35.7143,66,33.6,0.0203,0.0076,1,0,0,0,0.100946,0.015625,38,0.8452,3.1881,0.4243,21,7,30,777,1241,487,0.0008,0.9992,3037.9,1.6
68,4942,3097,2,5,3,1.9544,1,16.3,12,3080,4.64,0.9784,3165.4,17,1.0,58,2,2,1106,0.001791,0.0478,64.1509,67,34.4,0.0185,0.0087,1,0,0,0,0.095588,0.015625,38,0.8365,3.2836,0.4258,21,6,31,793,1284,467,0.0009,0.9991,2936.6,1.5
69,4935,3121,0,0,3,1.9512,2,16.3,9,3107,4.52,0.9873,3161.2,14,1.0,56,1,3,1084,0.001592,0.0489,38.4615,68,35.4,0.021,0.0091,0,0,0,0,0.068966,0.015625,38,0.7734,3.3296,0.4263,20,6,30,800,1249,504,0.001,0.999,2742.9,1.8
70,4931,3149,2,5,1,1.9202,1,16.3,3,3136,4.62,0.9965,3160.0,13,1.0,57,3,2,1094,0.001638,0.0414,38.961,69,35.7,0.0213,0.0093,1,0,0,0,0.079618,0.015625,38,0.8037,3.3678,0.427,22,6,29,806,1253,518,0.0009,0.9991,2770.8,2.0
71,4930,3161,0,0,3,1.9066,1,16.1,3157,0,4.64,1.0014,3160.5,8,1.0,58,3,2,1089,0.001579,0.0366,22.0126,70,36.1,0.0198,0.0074,0,0,0,0,0.088415,0.015625,39,0.8233,3.4044,0.4275,22,6,30,791,1278,509,0.0013,0.9988,2795.6,1.9
72,4928,3086,1,5,3,1.9079,1,16.1,0,3082,4.57,0.9786,3153.4,4,1.0,58,1,1,1103,0.001315,0.0301,11.4286,71,37.0,0.0193,0.0067,1,0,0,0,0.063014,0.015625,39,0.752,3.4318,0.4284,21,6,31,775,1273,506,0.0009,0.9991,2898.6,1.7
73,4920,3171,2,5,3,1.9132,1,16.1,3166,0,4.68,1.0073,3155.8,13,1.0,63,7,2,1139,0.001445,0.0368,38.1232,72,35.0,0.0182,0.0072,1,0,0,0,0.065156,0.015625,41,0.7602,3.4658,0.4285,24,6,33,817,1249,536,0.0009,0.9991,2759.5,1.8
74,4918,3165,2,5,1,1.842,2,16.1,3150,0,4.63,1.0032,3156.9,17,1.0,64,2,1,1175,0.001455,0.0355,44.2708,73,35.4,0.0178,0.0068,1,0,0,0,0.071066,0.015625,42,0.7801,3.514,0.429,24,6,34,758,1308,516,0.0008,0.9992,2750.3,1.9
75,4917,3153,0,0,1,1.842,2,16.0,8,3145,4.55,0.9989,3156.5,8,1.0,61,0,3,1150,0.001395,0.0338,20.4678,74,37.6,0.0181,0.0068,0,1,0,0,0.059155,0.015625,40,0.7359,3.5704,0.4296,23,5,33,795,1276,520,0.0008,0.9992,2893.4,1.9
76,4915,3103,1,3,1,1.8315,1,16.0,9,3094,4.51,0.9846,3151.4,9,1.0,63,3,1,1167,0.001255,0.0388,19.8864,75,37.4,0.0184,0.0072,0,0,0,0,0.063712,0.015625,41,0.7548,3.6092,0.4297,24,5,34,814,1248,482,0.0009,0.9991,2816.8,1.8
77,4913,3168,4,5,1,1.9256,1,15.9,3165,0,4.67,1.0079,3154.0,14,1.0,65,5,3,1194,0.001321,0.0293,30.6905,76,37.0,0.0169,0.0065,1,1,0,0,0.07335,0.015625,42,0.787,3.6483,0.4297,24,6,35,839,1219,528,0.0009,0.9991,2834.6,1.7
78,4910,3172,0,0,3,1.9056,2,16.0,3182,0,4.65,1.0114,3157.9,12,1.0,63,0,2,1179,0.001227,0.0387,32.2581,77,39.1,0.0162,0.0063,0,0,0,0,0.07732,0.015625,42,0.7979,3.6972,0.4301,22,6,35,782,1255,547,0.0013,0.9987,2767.3,1.7
79,4907,3087,0,0,3,1.9612,1,16.0,8,3074,4.61,0.9797,3151.1,13,1.0,63,4,4,1160,0.001262,0.0338,38.3481,78,39.4,0.0167,0.0068,0,0,0,0,0.070423,0.015625,42,0.7781,3.7339,0.4301,22,6,35,748,1270,505,0.0008,0.9992,2961.3,1.9
80,4905,3091,1,5,3,1.9908,1,16.0,9,3082,4.53,0.9827,3145.4,9,1.0,61,1,3,1163,0.001181,0.0375,20.9424,79,41.4,0.0195,0.0077,1,0,0,0,0.0575,0.015625,41,0.7283,3.7764,0.4307,20,5,36,805,1274,464,0.001,0.999,3022.1,1.5
81,4903,3038,0,0,3,1.9419,1,15.9,0,3038,4.47,0.969,3135.2,0,1.0,59,0,2,1152,0.001203,0.0305,0.0,80,43.5,0.0193,0.0069,0,0,0,0,0.07622,0.015625,41,0.795,3.8282,0.4313,20,5,34,820,1184,484,0.0009,0.9991,2922.8,1.8
82,4902,3105,2,5,3,1.9926,1,15.9,8,3097,4.62,0.9913,3132.3,8,1.0,61,2,0,1162,0.00126,0.0377,25.5591,81,43.0,0.0183,0.0075,1,0,0,0,0.053459,0.015625,41,0.7077,3.8596,0.4311,20,5,36,829,1221,515,0.0009,0.9991,2904.0,1.7
83,4897,3075,2,4,3,1.9495,1,15.9,5,3070,4.51,0.9834,3126.8,5,1.0,62,2,1,1172,0.001216,0.0345,12.0846,82,43.3,0.0177,0.0069,0,0,0,0,0.054598,0.015625,41,0.7138,3.8998,0.4308,20,5,37,753,1193,538,0.001,0.999,2785.5,1.7
84,4893,3152,2,5,3,1.9803,2,15.9,3153,0,4.58,1.0102,3130.2,9,1.0,65,3,0,1195,0.001148,0.0326,25.2101,83,42.3,0.0176,0.0068,1,0,0,0,0.054348,0.015625,42,0.7125,3.9541,0.4299,22,5,38,802,1185,540,0.0009,0.9991,2749.9,1.9
85,4892,3107,0,0,3,1.9957,2,15.8,3,3104,4.5,0.9933,3128.0,3,1.0,63,3,5,1212,0.00099,0.0282,0.0,84,44.5,0.0169,0.0058,0,0,0,0,0.061972,0.015625,43,0.7479,4.0076,0.4302,22,4,37,810,1260,498,0.0008,0.9992,2654.2,2.0
86,4891,3121,0,0,3,1.9713,1,15.8,0,3121,4.57,0.998,3127.3,0,1.0,60,0,3,1130,0.001125,0.04,0.0,85,44.3,0.0186,0.007,0,0,0,0,0.058462,0.015625,40,0.7327,4.063,0.4297,21,4,35,785,1251,521,0.001,0.999,2681.5,1.8
87,4891,3068,2,5,3,1.9054,1,15.8,0,3059,4.59,0.9828,3121.7,9,1.0,62,2,0,1166,0.001071,0.0356,25.641,86,43.9,0.0181,0.0078,2,0,0,0,0.068493,0.015625,41,0.7719,4.1069,0.4298,22,4,36,752,1253,508,0.0009,0.9991,2701.6,1.9
88,4890,3113,1,4,1,1.9464,1,15.8,3,3110,4.57,0.9975,3120.8,3,1.0,61,1,2,1181,0.001226,0.0368,8.8235,87,45.1,0.0186,0.0068,0,1,0,0,0.065156,0.015625,41,0.7602,4.172,0.4296,21,4,36,779,1236,480,0.0009,0.9991,3039.6,1.8
